sea_point_id,name,x,y,ed_raw,hst_raw,pal_raw
3823,Sea of Japan,11727.0,2637.0,0,0,0
3824,Atlantic Ocean,3893.0,6248.0,0,0,0
3825,Pacific Ocean,11763.0,2710.0,0,0,0
3827,Scotia Sea,3835.0,6306.0,0,0,0
3828,Pacific Ocean,11732.0,2811.0,0,0,0
3829,Atlantic Ocean,4002.0,6281.0,0,0,0
3830,Scotia Sea,3424.0,5647.0,0,0,0
3831,Sea of Japan,11744.0,2660.0,0,0,0
3832,Sea of Japan,11752.0,2678.0,0,0,0
3833,Scotia Sea,2834.0,4164.0,0,0,0
3834,Beaufort Sea,1154.0,249.0,0,0,0
3835,Sea of Japan,11761.0,2630.0,0,0,0
3836,Sea of Japan,11779.0,2614.0,0,0,0
3837,Laptev Sea,11216.0,249.0,0,0,0
3838,Sea of Japan,11836.0,2597.0,0,0,0
3839,Beaufort Sea,943.0,265.0,0,0,0
3840,Sea of Japan,11856.0,2624.0,0,0,0
3841,Beaufort Sea,1333.0,265.0,0,0,0
3842,Sea of Japan,11861.0,2601.0,0,0,0
3843,Scotia Sea,2648.0,3597.0,0,0,0
3844,Atlantic Ocean,4929.0,1242.0,0,0,0
3845,Pacific Ocean,11858.0,2657.0,0,0,0
3846,Scotia Sea,1725.0,2725.0,0,0,0
3847,St. Lawrence,3848.0,1617.0,0,0,0
3848,Pacific Ocean,11816.0,2677.0,0,0,0
3849,White Sea,7720.0,754.0,0,0,0
3850,White Sea,7597.0,941.0,0,0,0
3851,White Sea,7655.0,835.0,0,0,0
3852,White Sea,7796.0,785.0,0,0,0
3853,White Sea,7421.0,878.0,0,0,0
3854,White Sea,7503.0,1022.0,0,0,0
3855,White Sea,7489.0,939.0,0,0,0
3856,Gulf of Bothnia,7082.0,984.0,0,0,0
3857,Gulf of Bothnia,7023.0,1282.0,0,0,0
3858,Red Sea,7884.0,3387.0,0,0,0
3859,White Sea,7553.0,903.0,0,0,0
3860,Gulf of Riga,7137.0,1415.0,0,0,0
3861,Baltic Sea,7082.0,1439.0,0,0,0
3862,Red Sea,7949.0,3489.0,0,0,0
3863,Red Sea,8058.0,3602.0,0,0,0
3864,Red Sea,8111.0,3673.0,0,0,0
3865,Red Sea,8162.0,3773.0,0,0,0
3866,Red Sea,8198.0,3859.0,0,0,0
3867,Gulf of Aden,8323.0,3898.0,0,0,0
3868,Gulf of Aden,8230.0,3911.0,0,0,0
3869,Gulf of Aden,8444.0,3828.0,0,0,0
3870,Baltic Sea,6933.0,1475.0,0,0,0
3871,Arabian Sea,8519.0,3779.0,0,0,0
3872,Arabian Sea,8623.0,3692.0,0,0,0
3873,Arabian Sea,8729.0,3588.0,0,0,0
3874,Arabian Sea,8789.0,3446.0,0,0,0
3875,Arabian Sea,8769.0,3515.0,0,0,0
3876,Arabian Sea,8786.0,3332.0,0,0,0
3877,Arabian Sea,8723.0,3285.0,0,0,0
3878,Persian Gulf,8658.0,3177.0,0,0,0
3879,Persian Gulf,8578.0,3248.0,0,0,0
3880,Persian Gulf,8516.0,3258.0,0,0,0
3881,Persian Gulf,8446.0,3206.0,0,0,0
3882,Persian Gulf,8399.0,3176.0,0,0,0
3883,Baltic Sea,6899.0,1559.0,0,0,0
3884,Persian Gulf,8429.0,3248.0,0,0,0
3885,Persian Gulf,8327.0,3093.0,0,0,0
3886,Baltic Sea,6894.0,1530.0,0,0,0
3887,Persian Gulf,8298.0,3003.0,0,0,0
3888,Persian Gulf,8339.0,2957.0,0,0,0
3889,Persian Gulf,8407.0,2981.0,0,0,0
3890,Persian Gulf,8463.0,3049.0,0,0,0
3891,Persian Gulf,8569.0,3096.0,0,0,0
3892,Kara Sea,9055.0,296.0,0,0,0
3893,Persian Gulf,8651.0,3067.0,0,0,0
3894,Persian Gulf,8700.0,3124.0,0,0,0
3895,Arabian Sea,8823.0,3149.0,0,0,0
3896,Arabian Sea,8915.0,3155.0,0,0,0
3897,Arabian Sea,9008.0,3161.0,0,0,0
3898,Arabian Sea,9094.0,3191.0,0,0,0
3899,Arabian Sea,9144.0,3235.0,0,0,0
3900,Arabian Sea,9231.0,3273.0,0,0,0
3901,Arabian Sea,9227.0,3337.0,0,0,0
3902,Arabian Sea,9358.0,3292.0,0,0,0
3903,Arabian Sea,9321.0,3365.0,0,0,0
3904,Arabian Sea,9361.0,3430.0,0,0,0
3905,Arabian Sea,9365.0,3362.0,0,0,0
3906,Arabian Sea,9369.0,3472.0,0,0,0
3907,Arabian Sea,9386.0,3552.0,0,0,0
3908,Arabian Sea,9419.0,3631.0,0,0,0
3909,Arabian Sea,9467.0,3738.0,0,0,0
3910,Arabian Sea,9516.0,3823.0,0,0,0
3911,Bay of Kiel,6652.0,1594.0,0,0,0
3912,Laccadive Sea,9558.0,3926.0,0,0,0
3913,St. Lawrence,3821.0,1629.0,0,0,0
3914,Laccadive Sea,9601.0,3970.0,0,0,0
3915,Laccadive Sea,9676.0,3896.0,0,0,0
3916,Bay of Bengal,9725.0,3806.0,0,0,0
3917,Laccadive Sea,9708.0,3855.0,0,0,0
3918,Bay of Bengal,9741.0,3730.0,0,0,0
3919,Bay of Bengal,9727.0,3662.0,0,0,0
3920,Bay of Bengal,9757.0,3594.0,0,0,0
3921,Bay of Bengal,9850.0,3519.0,0,0,0
3922,Bay of Bengal,9906.0,3452.0,0,0,0
3923,Bay of Kiel,6660.0,1558.0,0,0,0
3924,Bay of Bengal,9963.0,3402.0,0,0,0
3925,Bay of Bengal,9998.0,3336.0,0,0,0
3926,Bay of Bengal,10045.0,3329.0,0,0,0
3927,Bay of Bengal,10156.0,3295.0,0,0,0
3928,Bay of Kiel,6618.0,1556.0,0,0,0
3929,Bay of Bengal,10186.0,3350.0,0,0,0
3930,Bay of Bengal,10271.0,3456.0,0,0,0
3931,Kara Sea,9570.0,296.0,0,0,0
3932,Bay of Kiel,6746.0,1557.0,0,0,0
3933,Bay of Bengal,10299.0,3530.0,0,0,0
3934,Bay of Bengal,10346.0,3606.0,0,0,0
3935,Bay of Bengal,10405.0,3571.0,0,0,0
3936,Bay of Bengal,10443.0,3537.0,0,0,0
3937,Bay of Bengal,10460.0,3575.0,0,0,0
3938,Pacific Ocean,11899.0,2676.0,0,0,0
3939,Bay of Kiel,6576.0,1442.0,0,0,0
3940,Bay of Kiel,6561.0,1468.0,0,0,0
3941,Pacific Ocean,11921.0,2583.0,0,0,0
3942,Pacific Ocean,11944.0,2606.0,0,0,0
3943,St. Lawrence,3794.0,1640.0,0,0,0
3944,Laptev Sea,11349.0,296.0,0,0,0
3945,St. Lawrence,3794.0,1657.0,0,0,0
3946,Pacific Ocean,11991.0,2597.0,0,0,0
3947,St. Lawrence,3797.0,1674.0,0,0,0
3948,St. Lawrence,3786.0,1681.0,0,0,0
3949,Bay of Bengal,10496.0,3691.0,0,0,0
3950,Artic Ocean,5272.0,312.0,0,0,0
3951,Pacific Ocean,12028.0,2574.0,0,0,0
3952,St. Lawrence,3769.0,1686.0,0,0,0
3953,St. Lawrence,3759.0,1698.0,0,0,0
3954,Bay of Bengal,10509.0,3786.0,0,0,0
3955,Bay of Bengal,10493.0,3895.0,0,0,0
3956,Malacca Strait,10540.0,3978.0,0,0,0
3957,Malacca Strait,10592.0,4039.0,0,0,0
3958,Malacca Strait,10637.0,4139.0,0,0,0
3960,Malacca Strait,10745.0,4232.0,0,0,0
3961,St. Lawrence,3749.0,1700.0,0,0,0
3962,Pacific Ocean,12036.0,2543.0,0,0,0
3963,Bay of Kiel,6676.0,1413.0,0,0,0
3964,Pacific Ocean,12063.0,2576.0,0,0,0
3965,Bay of Kiel,6470.0,1140.0,0,0,0
3966,Pacific Ocean,12061.0,2504.0,0,0,0
3967,Pacific Ocean,12060.0,2481.0,0,0,0
3968,Bay of Kiel,7135.0,574.0,0,0,0
3969,Laptev Sea,11481.0,312.0,0,0,0
3970,Pacific Ocean,12068.0,2403.0,0,0,0
3971,Bay of Kiel,7728.0,792.0,0,0,0
3972,Laptev Sea,11622.0,312.0,0,0,0
3973,Bay of Kiel,8903.0,436.0,0,0,0
3974,Pacific Ocean,12094.0,2306.0,0,0,0
3975,Bay of Kiel,9425.0,515.0,0,0,0
3976,Pacific Ocean,12044.0,2190.0,0,0,0
3977,Chukchi Sea,195.0,327.0,0,0,0
3978,Tsugaru Strait,11984.0,2214.0,0,0,0
3979,Sea of Japan,11953.0,2250.0,0,0,0
3980,Bay of Kiel,9609.0,379.0,0,0,0
3981,Sea of Japan,11965.0,2357.0,0,0,0
3982,Kara Sea,10071.0,318.0,0,0,0
3983,Sea of Japan,11933.0,2438.0,0,0,0
3984,Sea of Japan,11903.0,2418.0,0,0,0
3985,Kara Sea,10369.0,227.0,0,0,0
3986,Sea of Japan,11881.0,2474.0,0,0,0
3987,Sea of Japan,11876.0,2530.0,0,0,0
3988,Kara Sea,12416.0,1355.0,0,0,0
3989,Java Sea,10808.0,4228.0,0,0,0
3990,Gulf of Thailand,10769.0,4158.0,0,0,0
3991,Gulf of Thailand,10745.0,4026.0,0,0,0
3992,Kara Sea,12418.0,1396.0,0,0,0
3993,Gulf of Thailand,10660.0,3953.0,0,0,0
3994,Kara Sea,12383.0,1366.0,0,0,0
3995,Gulf of Thailand,10602.0,3881.0,0,0,0
3996,Sea of Okhotsk,12293.0,984.0,0,0,0
3997,Sea of Japan,11840.0,2527.0,0,0,0
3998,Gulf of Thailand,10576.0,3811.0,0,0,0
3999,Gulf of Thailand,10604.0,3702.0,0,0,0
4000,Gulf of Thailand,10676.0,3744.0,0,0,0
4001,Sea of Okhotsk,11677.0,1338.0,0,0,0
4002,Sea of Okhotsk,11714.0,1387.0,0,0,0
4003,Gulf of Thailand,10760.0,3836.0,0,0,0
4004,Sea of Okhotsk,11796.0,1347.0,0,0,0
4005,Gulf of Thailand,10806.0,3920.0,0,0,0
4006,Sea of Okhotsk,11871.0,1433.0,0,0,0
4007,South China Sea,10932.0,3850.0,0,0,0
4008,South China Sea,10978.0,3800.0,0,0,0
4009,Sea of Japan,11766.0,2539.0,0,0,0
4010,South China Sea,11011.0,3758.0,0,0,0
4011,South China Sea,11014.0,3691.0,0,0,0
4012,Sea of Japan,11726.0,2584.0,0,0,0
4013,Beaufort Sea,1474.0,327.0,0,0,0
4014,East Siberian Sea,11801.0,327.0,0,0,0
4015,Kara Sea,9188.0,343.0,0,0,0
4016,Sea of Okhotsk,11924.0,1531.0,0,0,0
4017,Beaufort Sea,1606.0,374.0,0,0,0
4019,Artic Ocean,2854.0,374.0,0,0,0
4020,Artic Ocean,3026.0,374.0,0,0,0
4021,Barents Sea,8814.0,374.0,0,0,0
4022,East Siberian Sea,12027.0,374.0,0,0,0
4023,East Siberian Sea,12261.0,374.0,0,0,0
4024,Artic Ocean,3159.0,390.0,0,0,0
4025,Sea of Japan,11696.0,2601.0,0,0,0
4026,Sea of Japan,11682.0,2634.0,0,0,0
4027,Sea of Okhotsk,11921.0,1554.0,0,0,0
4028,South China Sea,10985.0,3571.0,0,0,0
4029,South China Sea,10933.0,3529.0,0,0,0
4030,South China Sea,10877.0,3496.0,0,0,0
4031,South China Sea,10835.0,3445.0,0,0,0
4032,South China Sea,10878.0,3380.0,0,0,0
4033,South China Sea,10942.0,3323.0,0,0,0
4034,South China Sea,10998.0,3375.0,0,0,0
4035,South China Sea,11049.0,3351.0,0,0,0
4036,South China Sea,11111.0,3328.0,0,0,0
4037,South China Sea,11152.0,3291.0,0,0,0
4038,Sea of Okhotsk,11971.0,1931.0,0,0,0
4039,Sea of Okhotsk,11985.0,1980.0,0,0,0
4040,Sea of Okhotsk,12004.0,2201.0,0,0,0
4041,Sea of Okhotsk,12110.0,2174.0,0,0,0
4042,Sea of Japan,11939.0,2103.0,0,0,0
4043,Pacific Ocean,764.0,3290.0,0,0,0
4044,Sea of Japan,11981.0,2089.0,0,0,0
4045,Sea of Japan,11997.0,2016.0,0,0,0
4046,St. Lawrence,3730.0,1717.0,0,0,0
4047,South China Sea,11194.0,3259.0,0,0,0
4048,South China Sea,11281.0,3222.0,0,0,0
4049,South China Sea,11336.0,3158.0,0,0,0
4050,South China Sea,11372.0,3092.0,0,0,0
4051,East China Sea,11383.0,3019.0,0,0,0
4052,East China Sea,11418.0,2951.0,0,0,0
4053,Pacific Ocean,673.0,3168.0,0,0,0
4054,East China Sea,11437.0,2806.0,0,0,0
4055,La Pérouse Strait,11996.0,1959.0,0,0,0
4056,Pacific Ocean,1648.0,4723.0,0,0,0
4057,East China Sea,11420.0,2740.0,0,0,0
4058,East China Sea,11386.0,2653.0,0,0,0
4059,Pacific Ocean,12063.0,1987.0,0,0,0
4060,East China Sea,11329.0,2556.0,0,0,0
4061,Indian Ocean,8277.0,4856.0,0,0,0
4062,Arabian Sea,8809.0,3368.0,0,0,0
4063,East China Sea,11312.0,2467.0,0,0,0
4064,East China Sea,11246.0,2498.0,0,0,0
4065,East China Sea,11193.0,2466.0,0,0,0
4066,Arabian Sea,8679.0,3250.0,0,0,0
4067,Arabian Sea,8620.0,3194.0,0,0,0
4068,East China Sea,11247.0,2390.0,0,0,0
4069,St. Lawrence,3717.0,1719.0,0,0,0
4070,East China Sea,11291.0,2348.0,0,0,0
4071,East China Sea,11273.0,2416.0,0,0,0
4072,East China Sea,11441.0,2376.0,0,0,0
4073,East China Sea,11390.0,2372.0,0,0,0
4075,Arabian Sea,8759.0,3141.0,0,0,0
4076,East China Sea,11341.0,2425.0,0,0,0
4077,East China Sea,11428.0,2410.0,0,0,0
4079,Pacific Ocean,12181.0,2002.0,0,0,0
4080,East China Sea,11503.0,2483.0,0,0,0
4081,East China Sea,11441.0,2467.0,0,0,0
4082,East China Sea,11514.0,2533.0,0,0,0
4083,East China Sea,11528.0,2603.0,0,0,0
4084,East China Sea,11496.0,2669.0,0,0,0
4085,East China Sea,11571.0,2667.0,0,0,0
4086,Sea of Japan,11601.0,2643.0,0,0,0
4087,Sea of Japan,11660.0,2600.0,0,0,0
4088,Sea of Japan,11683.0,2555.0,0,0,0
4089,Sea of Japan,11669.0,2486.0,0,0,0
4090,Sea of Japan,11652.0,2427.0,0,0,0
4091,Persian Gulf,8615.0,3091.0,0,0,0
4092,Sea of Japan,11598.0,2356.0,0,0,0
4093,Sea of Japan,11627.0,2290.0,0,0,0
4094,Persian Gulf,8413.0,3233.0,0,0,0
4095,Pacific Ocean,12183.0,2060.0,0,0,0
4096,East Siberian Sea,12417.0,405.0,0,0,0
4097,East Siberian Sea,9107.0,3206.0,0,0,0
4098,Beaufort Sea,1755.0,421.0,0,0,0
4099,Pacific Ocean,12228.0,2101.0,0,0,0
4100,Sea of Japan,11643.0,2241.0,0,0,0
4101,Sea of Japan,11702.0,2191.0,0,0,0
4102,Sea of Japan,11776.0,2160.0,0,0,0
4103,Persian Gulf,9265.0,3371.0,0,0,0
4104,Sea of Japan,11856.0,2025.0,0,0,0
4105,Sea of Japan,11899.0,1936.0,0,0,0
4106,Persian Gulf,9351.0,3328.0,0,0,0
4107,Persian Gulf,9359.0,3396.0,0,0,0
4108,Strait of Tartary,11906.0,1728.0,0,0,0
4109,Persian Gulf,9533.0,3888.0,0,0,0
4110,Persian Gulf,9574.0,3949.0,0,0,0
4111,Strait of Tartary,11898.0,1528.0,0,0,0
4112,Strait of Tartary,11885.0,1472.0,0,0,0
4113,Sea of Okhotsk,11837.0,1387.0,0,0,0
4114,Sea of Okhotsk,11713.0,1416.0,0,0,0
4115,Sea of Okhotsk,11748.0,1340.0,0,0,0
4116,Pacific Ocean,12147.0,2121.0,0,0,0
4117,Sea of Okhotsk,11631.0,1327.0,0,0,0
4118,Sea of Okhotsk,11697.0,1372.0,0,0,0
4119,Persian Gulf,9654.0,3942.0,0,0,0
4120,Sea of Okhotsk,11657.0,1269.0,0,0,0
4121,Sea of Okhotsk,11716.0,1188.0,0,0,0
4122,Sea of Okhotsk,11811.0,1125.0,0,0,0
4123,Sea of Okhotsk,11891.0,1076.0,0,0,0
4124,Sea of Okhotsk,11995.0,1070.0,0,0,0
4125,Sea of Okhotsk,12153.0,1069.0,0,0,0
4126,Sea of Okhotsk,12213.0,1003.0,0,0,0
4127,Laccadive Sea,9730.0,3622.0,0,0,0
4128,Sea of Okhotsk,12357.0,921.0,0,0,0
4129,Sea of Okhotsk,12483.0,880.0,0,0,0
4130,Sea of Okhotsk,12732.0,846.0,0,0,0
4131,Sea of Okhotsk,12635.0,907.0,0,0,0
4132,Sea of Okhotsk,12535.0,949.0,0,0,0
4133,Indus River,9124.0,3189.0,0,0,0
4134,Sea of Okhotsk,12437.0,1125.0,0,0,0
4135,Laccadive Sea,9991.0,3370.0,0,0,0
4136,Sea of Okhotsk,12405.0,1306.0,0,0,0
4137,Pacific Ocean,12555.0,1255.0,0,0,0
4138,Pacific Ocean,12446.0,1358.0,0,0,0
4139,Sea of Okhotsk,12387.0,1412.0,0,0,0
4140,Bering Sea,12679.0,1145.0,0,0,0
4141,Bering Sea,12759.0,956.0,0,0,0
4142,Bering Sea,12738.0,1066.0,0,0,0
4143,Bering Sea,12849.0,891.0,0,0,0
4144,Bering Sea,13035.0,883.0,0,0,0
4145,Bering Sea,13222.0,854.0,0,0,0
4146,Bering Sea,13305.0,776.0,0,0,0
4147,Bering Sea,13469.0,798.0,0,0,0
4148,Artic Ocean,1926.0,421.0,0,0,0
4149,Laccadive Sea,10020.0,3325.0,0,0,0
4150,Laccadive Sea,10105.0,3324.0,0,0,0
4151,Laccadive Sea,10249.0,3609.0,0,0,0
4152,Artic Ocean,2067.0,421.0,0,0,0
4153,Sea of Japan,11768.0,2434.0,0,0,0
4154,Pacific Ocean,12215.0,2055.0,0,0,0
4155,Pacific Ocean,12216.0,1979.0,0,0,0
4156,East Siberian Sea,13487.0,670.0,0,0,0
4157,Bering Sea,1.0,715.0,0,0,0
4158,Laccadive Sea,10295.0,3582.0,0,0,0
4159,Bering Sea,13559.0,744.0,0,0,0
4160,Bering Sea,13526.0,774.0,0,0,0
4161,East Siberian Sea,13395.0,634.0,0,0,0
4162,East Siberian Sea,13297.0,585.0,0,0,0
4163,East Siberian Sea,13159.0,562.0,0,0,0
4164,East Siberian Sea,13033.0,537.0,0,0,0
4165,Artic Ocean,2207.0,421.0,0,0,0
4166,East Siberian Sea,12944.0,577.0,0,0,0
4167,East Siberian Sea,12844.0,588.0,0,0,0
4168,East Siberian Sea,12748.0,585.0,0,0,0
4169,East Siberian Sea,12636.0,588.0,0,0,0
4170,East Siberian Sea,12507.0,534.0,0,0,0
4171,East Siberian Sea,12314.0,518.0,0,0,0
4172,East Siberian Sea,12143.0,473.0,0,0,0
4173,East Siberian Sea,11893.0,449.0,0,0,0
4174,East Siberian Sea,11702.0,447.0,0,0,0
4175,Laptev Sea,11544.0,426.0,0,0,0
4176,Laptev Sea,11407.0,441.0,0,0,0
4177,Laptev Sea,11256.0,403.0,0,0,0
4178,Laptev Sea,11122.0,367.0,0,0,0
4179,Laptev Sea,11014.0,346.0,0,0,0
4180,Laptev Sea,10917.0,308.0,0,0,0
4181,Laptev Sea,10814.0,313.0,0,0,0
4183,Laptev Sea,10561.0,260.0,0,0,0
4185,Kara Sea,10288.0,239.0,0,0,0
4186,Kara Sea,10174.0,289.0,0,0,0
4187,Kara Sea,9949.0,317.0,0,0,0
4188,Kara Sea,9715.0,337.0,0,0,0
4189,Kara Sea,9567.0,441.0,0,0,0
4190,Kara Sea,9399.0,429.0,0,0,0
4191,Kara Sea,9402.0,489.0,0,0,0
4192,Kara Sea,9480.0,536.0,0,0,0
4193,Kara Sea,9315.0,504.0,0,0,0
4194,Kara Sea,9211.0,489.0,0,0,0
4195,Kara Sea,9079.0,452.0,0,0,0
4196,Kara Sea,9081.0,593.0,0,0,0
4197,Kara Sea,9224.0,636.0,0,0,0
4198,Kara Sea,9148.0,634.0,0,0,0
4199,Barents Sea,8969.0,406.0,0,0,0
4200,Barents Sea,8869.0,516.0,0,0,0
4201,Barents Sea,8837.0,610.0,0,0,0
4202,Barents Sea,8700.0,592.0,0,0,0
4203,Barents Sea,8527.0,597.0,0,0,0
4204,Barents Sea,8392.0,598.0,0,0,0
4205,Barents Sea,8253.0,624.0,0,0,0
4206,Barents Sea,8148.0,652.0,0,0,0
4207,Barents Sea,8022.0,680.0,0,0,0
4208,Laccadive Sea,10430.0,3556.0,0,0,0
4209,Barents Sea,7843.0,715.0,0,0,0
4210,Barents Sea,7910.0,680.0,0,0,0
4211,Barents Sea,7784.0,668.0,0,0,0
4212,Barents Sea,7720.0,689.0,0,0,0
4213,Caspian Sea,8321.0,2174.0,0,0,0
4214,Caspian Sea,8343.0,2334.0,0,0,0
4215,Caspian Sea,8327.0,2259.0,0,0,0
4216,Caspian Sea,8472.0,2076.0,0,0,0
4217,Laccadive Sea,10509.0,3737.0,0,0,0
4218,Caspian Sea,8391.0,2090.0,0,0,0
4219,Caspian Sea,8412.0,2159.0,0,0,0
4220,Caspian Sea,8424.0,2241.0,0,0,0
4221,Laccadive Sea,10508.0,3842.0,0,0,0
4222,Caspian Sea,8552.0,2377.0,0,0,0
4223,Caspian Sea,8505.0,2355.0,0,0,0
4224,Caspian Sea,8403.0,2399.0,0,0,0
4225,Caspian Sea,8401.0,2505.0,0,0,0
4226,Caspian Sea,8411.0,2574.0,0,0,0
4227,Caspian Sea,8488.0,2598.0,0,0,0
4228,Caspian Sea,8568.0,2595.0,0,0,0
4229,Caspian Sea,8584.0,2561.0,0,0,0
4230,Caspian Sea,8565.0,2507.0,0,0,0
4231,Laccadive Sea,10497.0,3944.0,0,0,0
4232,East Siberian Sea,12924.0,421.0,0,0,0
4233,Caspian Sea,8527.0,2452.0,0,0,0
4234,Malacca Strait,10576.0,4001.0,0,0,0
4235,Atlantic Ocean,5553.0,1056.0,0,0,0
4236,Atlantic Ocean,5606.0,986.0,0,0,0
4237,Malacca Strait,10609.0,4105.0,0,0,0
4238,Pacific Ocean,12247.0,2007.0,0,0,0
4239,Norwegian Sea,5429.0,895.0,0,0,0
4240,Java Sea,10799.0,4369.0,0,0,0
4241,East Siberian Sea,13096.0,421.0,0,0,0
4242,Norwegian Sea,5272.0,912.0,0,0,0
4243,Java Sea,10848.0,4391.0,0,0,0
4244,Java Sea,10767.0,4222.0,0,0,0
4245,Denmark Strait,5237.0,1016.0,0,0,0
4246,Denmark Strait,5278.0,1033.0,0,0,0
4247,Atlantic Ocean,5324.0,1102.0,0,0,0
4248,Java Sea,10831.0,3919.0,0,0,0
4249,Denmark Strait,4885.0,938.0,0,0,0
4250,Atlantic Ocean,5435.0,1100.0,0,0,0
4251,Atlantic Ocean,5502.0,1079.0,0,0,0
4252,Atlantic Ocean,4971.0,864.0,0,0,0
4253,Atlantic Ocean,5086.0,806.0,0,0,0
4254,Java Sea,11028.0,3377.0,0,0,0
4255,Greenland Sea,5170.0,738.0,0,0,0
4256,Greenland Sea,5207.0,627.0,0,0,0
4257,Greenland Sea,5257.0,509.0,0,0,0
4258,Greenland Sea,5344.0,449.0,0,0,0
4259,Artic Ocean,5171.0,390.0,0,0,0
4260,St. Lawrence,3705.0,1712.0,0,0,0
4261,Artic Ocean,4872.0,422.0,0,0,0
4262,sea,5392.0,332.0,0,0,0
4263,Artic Ocean,4663.0,476.0,0,0,0
4264,Baffin Bay,4596.0,557.0,0,0,0
4265,St. Lawrence,3689.0,1724.0,0,0,0
4266,Java Sea,10946.0,3409.0,0,0,0
4267,St. Lawrence,3677.0,1714.0,0,0,0
4268,Baffin Bay,4691.0,877.0,0,0,0
4269,Baffin Bay,4699.0,972.0,0,0,0
4270,Labrador Sea,4758.0,1045.0,0,0,0
4271,Labrador Sea,4833.0,1021.0,0,0,0
4272,Artic Ocean,2467.0,605.0,0,0,0
4273,Artic Ocean,2288.0,551.0,0,0,0
4274,Artic Ocean,2139.0,555.0,0,0,0
4275,Artic Ocean,2005.0,554.0,0,0,0
4276,Beaufort Sea,1838.0,551.0,0,0,0
4277,Beaufort Sea,1656.0,524.0,0,0,0
4278,"(0.0,1283.0",1517.0,479.0,0,0,0
4279,Beaufort Sea,1353.0,423.0,0,0,0
4280,Beaufort Sea,1227.0,384.0,0,0,0
4281,Beaufort Sea,1069.0,360.0,0,0,0
4282,Beaufort Sea,816.0,343.0,0,0,0
4283,Beaufort Sea,572.0,315.0,0,0,0
4284,Beaufort Sea,353.0,347.0,0,0,0
4285,Chukchi Sea,221.0,477.0,0,0,0
4286,Chukchi Sea,233.0,577.0,0,0,0
4287,Pacific Ocean,11701.0,2912.0,0,0,0
4288,Chukchi Sea,378.0,570.0,0,0,0
4289,Chukchi Sea,73.0,642.0,0,0,0
4290,Bering Sea,61.0,766.0,0,0,0
4291,Bering Sea,217.0,790.0,0,0,0
4292,Bering Sea,352.0,817.0,0,0,0
4293,Bering Sea,229.0,874.0,0,0,0
4294,Bering Sea,154.0,930.0,0,0,0
4295,Bering Sea,196.0,1039.0,0,0,0
4296,Kvichak Bay,471.0,1002.0,0,0,0
4297,Bering Sea,339.0,1046.0,0,0,0
4298,Pacific Ocean,12301.0,1935.0,0,0,0
4299,Bering Sea,129.0,1171.0,0,0,0
4300,Bering Sea,3.0,1270.0,0,0,0
4301,Bering Sea,0.0,1283.0,0,0,0
4302,Bering Sea,67.0,1284.0,0,0,0
4303,Gulf of Alaska,221.0,1246.0,0,0,0
4304,Pacific Ocean,12323.0,1900.0,0,0,0
4305,Gulf of Alaska,345.0,1202.0,0,0,0
4306,Pacific Ocean,11690.0,2831.0,0,0,0
4307,Gulf of Alaska,698.0,1069.0,0,0,0
4308,Gulf of Alaska,820.0,1079.0,0,0,0
4309,Gulf of Alaska,894.0,1024.0,0,0,0
4310,Gulf of Alaska,986.0,1066.0,0,0,0
4311,Gulf of Alaska,1062.0,1127.0,0,0,0
4312,Gulf of Alaska,1084.0,1222.0,0,0,0
4313,Gulf of Alaska,1099.0,1307.0,0,0,0
4314,Juan de Fuca Strait,1194.0,1406.0,0,0,0
4315,Pacific Ocean,11641.0,2683.0,0,0,0
4316,Juan de Fuca Strait,1254.0,1448.0,0,0,0
4317,Juan de Fuca Strait,1301.0,1519.0,0,0,0
4318,Juan de Fuca Strait,1244.0,1493.0,0,0,0
4319,Pacific Ocean,1179.0,1483.0,0,0,0
4320,Pacific Ocean,1198.0,1588.0,0,0,0
4321,Pacific Ocean,1209.0,1660.0,0,0,0
4322,Pacific Ocean,1206.0,1753.0,0,0,0
4323,Pacific Ocean,11569.0,2692.0,0,0,0
4324,Pacific Ocean,1176.0,1914.0,0,0,0
4325,Pacific Ocean,1192.0,2011.0,0,0,0
4326,Pacific Ocean,1209.0,2111.0,0,0,0
4327,Pacific Ocean,1258.0,2226.0,0,0,0
4328,Pacific Ocean,11276.0,2383.0,0,0,0
4329,Pacific Ocean,1284.0,2276.0,0,0,0
4330,Pacific Ocean,1340.0,2340.0,0,0,0
4331,Pacific Ocean,1368.0,2360.0,0,0,0
4332,Pacific Ocean,1382.0,2411.0,0,0,0
4333,Pacific Ocean,1433.0,2427.0,0,0,0
4334,Pacific Ocean,1490.0,2453.0,0,0,0
4335,Pacific Ocean,11277.0,2457.0,0,0,0
4336,Pacific Ocean,1518.0,2467.0,0,0,0
4337,East Siberian Sea,12604.0,436.0,0,0,0
4338,Pacific Ocean,1547.0,2496.0,0,0,0
4339,Pacific Ocean,1556.0,2528.0,0,0,0
4340,Pacific Ocean,1561.0,2551.0,0,0,0
4341,Pacific Ocean,11279.0,2475.0,0,0,0
4342,Pacific Ocean,1574.0,2595.0,0,0,0
4343,Pacific Ocean,1608.0,2646.0,0,0,0
4344,Pacific Ocean,1623.0,2700.0,0,0,0
4345,Pacific Ocean,1669.0,2747.0,0,0,0
4346,St. Lawrence,3644.0,1706.0,0,0,0
4347,Pacific Ocean,1720.0,2879.0,0,0,0
