province_id,province_name,vertex_index,x,y,bt_mask,has_coast_bit,has_same_core_border_bit,has_different_core_border_bit,neighbor_ids
352,Suceava,24,7358.0,2083.0,2,False,True,False,353
352,Suceava,25,7346.0,2085.0,2,False,True,False,353
352,Suceava,26,7340.0,2088.0,2,False,True,False,353
352,Suceava,27,7332.0,2096.0,2,False,True,False,348|353
352,Suceava,28,7333.0,2081.0,2,False,True,False,348
352,Suceava,29,7330.0,2061.0,2,False,True,False,348
352,Suceava,30,7324.0,2048.0,2,False,True,False,348
353,Târgu-Mureș,0,7310.0,2120.0,2,False,True,False,349
353,Târgu-Mureș,1,7307.0,2111.0,2,False,True,False,349
353,Târgu-Mureș,2,7313.0,2104.0,2,False,True,False,349
353,Târgu-Mureș,3,7316.0,2096.0,2,False,True,False,348|349
353,Târgu-Mureș,4,7332.0,2096.0,2,False,True,False,348|352
353,Târgu-Mureș,5,7340.0,2088.0,2,False,True,False,352
353,Târgu-Mureș,6,7346.0,2085.0,2,False,True,False,352
353,Târgu-Mureș,7,7358.0,2083.0,2,False,True,False,352
353,Târgu-Mureș,8,7378.0,2080.0,2,False,True,False,352
353,Târgu-Mureș,9,7385.0,2080.0,2,False,True,False,351|352
353,Târgu-Mureș,10,7387.0,2090.0,2,False,True,False,351
353,Târgu-Mureș,11,7394.0,2101.0,2,False,True,False,351
353,Târgu-Mureș,12,7392.0,2111.0,2,False,True,False,351
353,Târgu-Mureș,13,7393.0,2114.0,2,False,True,False,351
353,Târgu-Mureș,14,7386.0,2121.0,2,False,True,False,351
353,Târgu-Mureș,15,7382.0,2134.0,2,False,True,False,350|351
353,Târgu-Mureș,16,7369.0,2132.0,2,False,True,False,350
353,Târgu-Mureș,17,7366.0,2143.0,2,False,True,False,350
353,Târgu-Mureș,18,7358.0,2152.0,2,False,True,False,350
353,Târgu-Mureș,19,7341.0,2155.0,2,False,True,False,349|350
353,Târgu-Mureș,20,7320.0,2132.0,2,False,True,False,349
354,Zagreb,0,6878.0,2263.0,2,False,True,False,362|368
354,Zagreb,1,6883.0,2257.0,2,False,True,False,368
354,Zagreb,2,6887.0,2249.0,2,False,True,False,368
354,Zagreb,3,6893.0,2245.0,2,False,True,False,368
354,Zagreb,4,6901.0,2243.0,2,False,True,False,368
354,Zagreb,5,6908.0,2244.0,2,False,True,False,368
354,Zagreb,6,6914.0,2247.0,2,False,True,False,367|368
354,Zagreb,7,6917.0,2254.0,2,False,True,False,367
354,Zagreb,8,6918.0,2263.0,2,False,True,False,367
354,Zagreb,9,6917.0,2267.0,2,False,True,False,367
354,Zagreb,10,6914.0,2271.0,2,False,True,False,367
354,Zagreb,11,6909.0,2276.0,2,False,True,False,362|367
354,Zagreb,12,6903.0,2279.0,2,False,True,False,362
354,Zagreb,13,6895.0,2280.0,2,False,True,False,362
354,Zagreb,14,6887.0,2282.0,2,False,True,False,362
354,Zagreb,15,6884.0,2280.0,2,False,True,False,362
354,Zagreb,16,6884.0,2278.0,2,False,True,False,362
354,Zagreb,17,6877.0,2270.0,2,False,True,False,362
355,Dubrovnik,0,7029.0,2483.0,1,True,False,False,
355,Dubrovnik,1,7023.0,2479.0,1,True,False,False,
355,Dubrovnik,2,7018.0,2479.0,1,True,False,False,
355,Dubrovnik,3,7011.0,2475.0,3,True,True,False,359
355,Dubrovnik,4,7014.0,2465.0,2,False,True,False,359
355,Dubrovnik,5,7017.0,2461.0,2,False,True,False,359
355,Dubrovnik,6,7025.0,2455.0,2,False,True,False,359
355,Dubrovnik,7,7041.0,2456.0,2,False,True,False,359|377
355,Dubrovnik,8,7047.0,2461.0,2,False,True,False,377
355,Dubrovnik,9,7052.0,2474.0,2,False,True,False,377
355,Dubrovnik,10,7050.0,2479.0,2,False,True,False,377
355,Dubrovnik,11,7047.0,2483.0,2,False,True,False,377
355,Dubrovnik,12,7046.0,2487.0,2,False,True,False,377
355,Dubrovnik,13,7044.0,2494.0,3,True,True,False,377
355,Dubrovnik,14,7036.0,2486.0,1,True,False,False,
356,Seattle,0,1314.0,1579.0,2,False,True,False,452
356,Seattle,1,1313.0,1568.0,3,True,True,False,452
356,Seattle,2,1320.0,1565.0,1,True,False,False,
356,Seattle,3,1321.0,1558.0,1,True,False,False,
356,Seattle,4,1322.0,1554.0,1,True,False,False,
356,Seattle,5,1324.0,1552.0,1,True,False,False,
356,Seattle,6,1324.0,1547.0,1,True,False,False,
356,Seattle,7,1322.0,1538.0,3,True,True,False,456
356,Seattle,8,1334.0,1539.0,2,False,True,False,456
356,Seattle,9,1340.0,1540.0,2,False,True,False,456
356,Seattle,10,1356.0,1546.0,2,False,True,False,456
356,Seattle,11,1360.0,1554.0,2,False,True,False,455|456
356,Seattle,12,1361.0,1560.0,2,False,True,False,455
356,Seattle,13,1358.0,1567.0,2,False,True,False,455
356,Seattle,14,1358.0,1571.0,2,False,True,False,455
356,Seattle,15,1361.0,1578.0,2,False,True,False,455
356,Seattle,16,1353.0,1585.0,2,False,True,False,455
356,Seattle,17,1349.0,1587.0,2,False,True,False,452|455
356,Seattle,18,1345.0,1588.0,2,False,True,False,452
356,Seattle,19,1331.0,1586.0,2,False,True,False,452
356,Seattle,20,1319.0,1581.0,2,False,True,False,452
357,Sarajevo,0,6986.0,2391.0,2,False,True,False,359|361
357,Sarajevo,1,6985.0,2387.0,2,False,True,False,361
357,Sarajevo,2,6988.0,2375.0,2,False,True,False,361
357,Sarajevo,3,6988.0,2371.0,2,False,True,False,361
357,Sarajevo,4,6991.0,2367.0,2,False,True,False,360|361
357,Sarajevo,5,6998.0,2365.0,2,False,True,False,360
357,Sarajevo,6,7002.0,2368.0,2,False,True,False,360
357,Sarajevo,7,7009.0,2369.0,2,False,True,False,360
357,Sarajevo,8,7014.0,2369.0,2,False,True,False,360
357,Sarajevo,9,7021.0,2373.0,2,False,True,False,360
357,Sarajevo,10,7022.0,2377.0,2,False,True,False,360|378
357,Sarajevo,11,7021.0,2381.0,2,False,True,False,378
357,Sarajevo,12,7020.0,2383.0,2,False,True,False,378
357,Sarajevo,13,7018.0,2391.0,2,False,True,False,378
357,Sarajevo,14,7018.0,2398.0,2,False,True,False,359|378
357,Sarajevo,15,7013.0,2399.0,2,False,True,False,359
357,Sarajevo,16,7002.0,2394.0,2,False,True,False,359
357,Sarajevo,17,6996.0,2395.0,2,False,True,False,359
357,Sarajevo,18,6993.0,2394.0,2,False,True,False,359
357,Sarajevo,19,6990.0,2395.0,2,False,True,False,359
358,Belgrad,0,7066.0,2263.0,2,False,True,False,364
358,Belgrad,1,7073.0,2265.0,2,False,True,False,364
358,Belgrad,2,7092.0,2274.0,2,False,True,False,364|365
358,Belgrad,3,7098.0,2280.0,3,True,True,False,365
358,Belgrad,4,7099.0,2286.0,3,True,True,False,373
358,Belgrad,5,7095.0,2295.0,2,False,True,False,373
358,Belgrad,6,7087.0,2298.0,2,False,True,False,373
358,Belgrad,7,7076.0,2300.0,2,False,True,False,373
358,Belgrad,8,7061.0,2296.0,2,False,True,False,366|373
358,Belgrad,9,7053.0,2288.0,2,False,True,False,366
358,Belgrad,10,7052.0,2281.0,2,False,True,False,366
358,Belgrad,11,7055.0,2273.0,2,False,True,False,366
358,Belgrad,12,7056.0,2265.0,3,True,True,False,364|366
359,Mostar,0,6953.0,2438.0,3,True,True,False,363
359,Mostar,1,6961.0,2421.0,2,False,True,False,363
359,Mostar,2,6969.0,2416.0,2,False,True,False,363
359,Mostar,3,6973.0,2401.0,2,False,True,False,361|363
359,Mostar,4,6976.0,2400.0,2,False,True,False,361
359,Mostar,5,6979.0,2402.0,2,False,True,False,361
359,Mostar,6,6984.0,2400.0,2,False,True,False,361
359,Mostar,7,6986.0,2397.0,2,False,True,False,361
359,Mostar,8,6985.0,2394.0,2,False,True,False,361
359,Mostar,9,6986.0,2391.0,2,False,True,False,357|361
359,Mostar,10,6990.0,2395.0,2,False,True,False,357
359,Mostar,11,6993.0,2394.0,2,False,True,False,357
359,Mostar,12,6996.0,2395.0,2,False,True,False,357
359,Mostar,13,7002.0,2394.0,2,False,True,False,357
359,Mostar,14,7013.0,2399.0,2,False,True,False,357
359,Mostar,15,7018.0,2398.0,2,False,True,False,357|378
359,Mostar,16,7017.0,2404.0,2,False,True,False,378
359,Mostar,17,7018.0,2410.0,2,False,True,False,378
359,Mostar,18,7027.0,2414.0,2,False,True,False,378
359,Mostar,19,7036.0,2421.0,2,False,True,False,378
359,Mostar,20,7056.0,2427.0,2,False,True,False,377|378
359,Mostar,21,7055.0,2434.0,2,False,True,False,377
359,Mostar,22,7058.0,2440.0,2,False,True,False,377
359,Mostar,23,7058.0,2448.0,2,False,True,False,377
359,Mostar,24,7053.0,2451.0,2,False,True,False,377
359,Mostar,25,7047.0,2450.0,2,False,True,False,377
359,Mostar,26,7043.0,2451.0,2,False,True,False,377
359,Mostar,27,7041.0,2456.0,2,False,True,False,355|377
359,Mostar,28,7025.0,2455.0,2,False,True,False,355
359,Mostar,29,7017.0,2461.0,2,False,True,False,355
359,Mostar,30,7014.0,2465.0,2,False,True,False,355
359,Mostar,31,7011.0,2475.0,3,True,True,False,355
359,Mostar,32,7007.0,2470.0,1,True,False,False,
359,Mostar,33,6994.0,2460.0,1,True,False,False,
359,Mostar,34,6982.0,2455.0,1,True,False,False,
359,Mostar,35,6979.0,2452.0,1,True,False,False,
359,Mostar,36,6974.0,2451.0,1,True,False,False,
359,Mostar,37,6969.0,2441.0,1,True,False,False,
359,Mostar,38,6966.0,2438.0,1,True,False,False,
360,Tuzla,0,6995.0,2345.0,2,False,True,False,361
360,Tuzla,1,6998.0,2338.0,2,False,True,False,361
360,Tuzla,2,6997.0,2328.0,2,False,True,False,361
360,Tuzla,3,6994.0,2317.0,2,False,True,False,361|367
360,Tuzla,4,6997.0,2307.0,2,False,True,False,367
360,Tuzla,5,6997.0,2295.0,2,False,True,False,366|367
360,Tuzla,6,7008.0,2292.0,2,False,True,False,366
360,Tuzla,7,7020.0,2296.0,2,False,True,False,366
360,Tuzla,8,7024.0,2302.0,2,False,True,False,366
360,Tuzla,9,7054.0,2308.0,2,False,True,False,366|373
360,Tuzla,10,7062.0,2320.0,2,False,True,False,373
360,Tuzla,11,7065.0,2334.0,2,False,True,False,373
360,Tuzla,12,7056.0,2343.0,2,False,True,False,373|378
360,Tuzla,13,7051.0,2353.0,2,False,True,False,378
360,Tuzla,14,7049.0,2364.0,2,False,True,False,378
360,Tuzla,15,7041.0,2373.0,2,False,True,False,378
360,Tuzla,16,7030.0,2379.0,2,False,True,False,378
360,Tuzla,17,7022.0,2377.0,2,False,True,False,357|378
360,Tuzla,18,7021.0,2373.0,2,False,True,False,357
360,Tuzla,19,7014.0,2369.0,2,False,True,False,357
360,Tuzla,20,7009.0,2369.0,2,False,True,False,357
360,Tuzla,21,7002.0,2368.0,2,False,True,False,357
360,Tuzla,22,6998.0,2365.0,2,False,True,False,357
360,Tuzla,23,6991.0,2367.0,2,False,True,False,357|361
360,Tuzla,24,6994.0,2360.0,2,False,True,False,361
361,Zenica,0,6894.0,2351.0,2,False,True,False,363|371
361,Zenica,1,6891.0,2346.0,2,False,True,False,371
361,Zenica,2,6891.0,2343.0,2,False,True,False,371
361,Zenica,3,6890.0,2339.0,2,False,True,False,362|371
361,Zenica,4,6940.0,2347.0,2,False,True,False,362
361,Zenica,5,6955.0,2341.0,2,False,True,False,362
361,Zenica,6,6965.0,2333.0,2,False,True,False,362
361,Zenica,7,6976.0,2325.0,2,False,True,False,362|367
361,Zenica,8,6986.0,2324.0,2,False,True,False,367
361,Zenica,9,6994.0,2317.0,2,False,True,False,360|367
361,Zenica,10,6997.0,2328.0,2,False,True,False,360
361,Zenica,11,6998.0,2338.0,2,False,True,False,360
361,Zenica,12,6995.0,2345.0,2,False,True,False,360
361,Zenica,13,6994.0,2360.0,2,False,True,False,360
361,Zenica,14,6991.0,2367.0,2,False,True,False,357|360
361,Zenica,15,6988.0,2371.0,2,False,True,False,357
361,Zenica,16,6988.0,2375.0,2,False,True,False,357
361,Zenica,17,6985.0,2387.0,2,False,True,False,357
361,Zenica,18,6986.0,2391.0,2,False,True,False,357|359
361,Zenica,19,6985.0,2394.0,2,False,True,False,359
361,Zenica,20,6986.0,2397.0,2,False,True,False,359
361,Zenica,21,6984.0,2400.0,2,False,True,False,359
361,Zenica,22,6979.0,2402.0,2,False,True,False,359
361,Zenica,23,6976.0,2400.0,2,False,True,False,359
361,Zenica,24,6973.0,2401.0,2,False,True,False,359|363
361,Zenica,25,6968.0,2399.0,2,False,True,False,363
361,Zenica,26,6962.0,2393.0,2,False,True,False,363
361,Zenica,27,6945.0,2383.0,2,False,True,False,363
361,Zenica,28,6934.0,2382.0,2,False,True,False,363
362,Banja Luka,0,6890.0,2339.0,2,False,True,False,361|371
362,Banja Luka,1,6881.0,2330.0,2,False,True,False,371
362,Banja Luka,2,6874.0,2327.0,2,False,True,False,371
362,Banja Luka,3,6868.0,2327.0,2,False,True,False,370|371
362,Banja Luka,4,6878.0,2292.0,2,False,True,False,370
362,Banja Luka,5,6871.0,2284.0,2,False,True,False,370
362,Banja Luka,6,6862.0,2281.0,2,False,True,False,370
362,Banja Luka,7,6861.0,2270.0,2,False,True,False,368|370
362,Banja Luka,8,6868.0,2265.0,2,False,True,False,368
362,Banja Luka,9,6875.0,2262.0,2,False,True,False,368
362,Banja Luka,10,6878.0,2263.0,2,False,True,False,354|368
362,Banja Luka,11,6877.0,2270.0,2,False,True,False,354
362,Banja Luka,12,6884.0,2278.0,2,False,True,False,354
362,Banja Luka,13,6884.0,2280.0,2,False,True,False,354
362,Banja Luka,14,6887.0,2282.0,2,False,True,False,354
362,Banja Luka,15,6895.0,2280.0,2,False,True,False,354
362,Banja Luka,16,6903.0,2279.0,2,False,True,False,354
362,Banja Luka,17,6909.0,2276.0,2,False,True,False,354|367
362,Banja Luka,18,6912.0,2278.0,2,False,True,False,367
362,Banja Luka,19,6921.0,2273.0,2,False,True,False,367
362,Banja Luka,20,6929.0,2273.0,2,False,True,False,367
362,Banja Luka,21,6932.0,2280.0,2,False,True,False,367
362,Banja Luka,22,6953.0,2298.0,2,False,True,False,367
362,Banja Luka,23,6965.0,2304.0,2,False,True,False,367
362,Banja Luka,24,6972.0,2308.0,2,False,True,False,367
362,Banja Luka,25,6977.0,2314.0,2,False,True,False,367
362,Banja Luka,26,6976.0,2325.0,2,False,True,False,361|367
362,Banja Luka,27,6965.0,2333.0,2,False,True,False,361
362,Banja Luka,28,6955.0,2341.0,2,False,True,False,361
362,Banja Luka,29,6940.0,2347.0,2,False,True,False,361
363,Šibenik,0,6883.0,2408.0,1,True,False,False,
363,Šibenik,1,6881.0,2403.0,1,True,False,False,
363,Šibenik,2,6877.0,2401.0,1,True,False,False,
363,Šibenik,3,6873.0,2395.0,1,True,False,False,
363,Šibenik,4,6864.0,2390.0,1,True,False,False,
363,Šibenik,5,6873.0,2383.0,1,True,False,False,
363,Šibenik,6,6875.0,2379.0,1,True,False,False,
363,Šibenik,7,6870.0,2370.0,3,True,True,False,371
363,Šibenik,8,6877.0,2368.0,2,False,True,False,371
363,Šibenik,9,6888.0,2365.0,2,False,True,False,371
363,Šibenik,10,6893.0,2358.0,2,False,True,False,371
363,Šibenik,11,6894.0,2351.0,2,False,True,False,361|371
363,Šibenik,12,6934.0,2382.0,2,False,True,False,361
363,Šibenik,13,6945.0,2383.0,2,False,True,False,361
363,Šibenik,14,6962.0,2393.0,2,False,True,False,361
363,Šibenik,15,6968.0,2399.0,2,False,True,False,361
363,Šibenik,16,6973.0,2401.0,2,False,True,False,359|361
363,Šibenik,17,6969.0,2416.0,2,False,True,False,359
363,Šibenik,18,6961.0,2421.0,2,False,True,False,359
363,Šibenik,19,6953.0,2438.0,3,True,True,False,359
363,Šibenik,20,6935.0,2432.0,1,True,False,False,
363,Šibenik,21,6920.0,2434.0,1,True,False,False,
363,Šibenik,22,6917.0,2437.0,1,True,False,False,
363,Šibenik,23,6914.0,2429.0,1,True,False,False,
363,Šibenik,24,6908.0,2422.0,1,True,False,False,
363,Šibenik,25,6903.0,2419.0,1,True,False,False,
363,Šibenik,26,6897.0,2416.0,1,True,False,False,
363,Šibenik,27,6891.0,2414.0,1,True,False,False,
364,Novi Sad,0,7074.0,2195.0,9,True,False,True,336
364,Novi Sad,1,7089.0,2189.0,8,False,False,True,336
364,Novi Sad,2,7121.0,2191.0,8,False,False,True,336
364,Novi Sad,3,7129.0,2195.0,10,False,True,True,336|365
364,Novi Sad,4,7122.0,2201.0,2,False,True,False,365
364,Novi Sad,5,7122.0,2213.0,2,False,True,False,365
364,Novi Sad,6,7125.0,2221.0,2,False,True,False,365
364,Novi Sad,7,7124.0,2236.0,2,False,True,False,365
364,Novi Sad,8,7109.0,2247.0,2,False,True,False,365
364,Novi Sad,9,7099.0,2262.0,2,False,True,False,365
364,Novi Sad,10,7092.0,2274.0,2,False,True,False,358|365
364,Novi Sad,11,7073.0,2265.0,2,False,True,False,358
364,Novi Sad,12,7066.0,2263.0,2,False,True,False,358
364,Novi Sad,13,7056.0,2265.0,3,True,True,False,358|366
364,Novi Sad,14,7054.0,2256.0,1,True,False,False,
364,Novi Sad,15,7055.0,2244.0,1,True,False,False,
364,Novi Sad,16,7052.0,2230.0,1,True,False,False,
364,Novi Sad,17,7053.0,2210.0,1,True,False,False,
364,Novi Sad,18,7060.0,2207.0,1,True,False,False,
364,Novi Sad,19,7068.0,2200.0,1,True,False,False,
365,Vršac,0,7092.0,2274.0,2,False,True,False,358|364
365,Vršac,1,7099.0,2262.0,2,False,True,False,364
365,Vršac,2,7109.0,2247.0,2,False,True,False,364
365,Vršac,3,7124.0,2236.0,2,False,True,False,364
365,Vršac,4,7125.0,2221.0,2,False,True,False,364
365,Vršac,5,7122.0,2213.0,2,False,True,False,364
365,Vršac,6,7122.0,2201.0,2,False,True,False,364
365,Vršac,7,7129.0,2195.0,10,False,True,True,336|364
365,Vršac,8,7142.0,2205.0,8,False,False,True,336
365,Vršac,9,7150.0,2217.0,8,False,False,True,336
365,Vršac,10,7153.0,2227.0,8,False,False,True,336|346
365,Vršac,11,7163.0,2230.0,8,False,False,True,346
365,Vršac,12,7173.0,2236.0,8,False,False,True,346
365,Vršac,13,7182.0,2243.0,8,False,False,True,346
365,Vršac,14,7187.0,2250.0,8,False,False,True,346
365,Vršac,15,7197.0,2273.0,9,True,False,True,346
365,Vršac,16,7191.0,2276.0,1,True,False,False,
365,Vršac,17,7191.0,2281.0,1,True,False,False,
365,Vršac,18,7192.0,2289.0,1,True,False,False,
365,Vršac,19,7189.0,2293.0,3,True,True,False,372
365,Vršac,20,7187.0,2296.0,3,True,True,False,372
365,Vršac,21,7183.0,2299.0,1,True,False,False,
365,Vršac,22,7185.0,2307.0,1,True,False,False,
365,Vršac,23,7192.0,2312.0,1,True,False,False,
365,Vršac,24,7193.0,2310.0,1,True,False,False,
365,Vršac,25,7195.0,2312.0,1,True,False,False,
365,Vršac,26,7196.0,2320.0,1,True,False,False,
365,Vršac,27,7193.0,2325.0,1,True,False,False,
365,Vršac,28,7202.0,2335.0,1,True,False,False,
365,Vršac,29,7203.0,2340.0,1,True,False,False,
365,Vršac,30,7202.0,2344.0,1,True,False,False,
365,Vršac,31,7203.0,2346.0,1,True,False,False,
365,Vršac,32,7197.0,2343.0,1,True,False,False,
365,Vršac,33,7182.0,2344.0,1,True,False,False,
365,Vršac,34,7178.0,2337.0,1,True,False,False,
365,Vršac,35,7163.0,2336.0,1,True,False,False,
365,Vršac,36,7153.0,2330.0,1,True,False,False,
365,Vršac,37,7146.0,2315.0,1,True,False,False,
365,Vršac,38,7127.0,2314.0,1,True,False,False,
365,Vršac,39,7120.0,2307.0,1,True,False,False,
365,Vršac,40,7126.0,2293.0,1,True,False,False,
365,Vršac,41,7106.0,2281.0,1,True,False,False,
365,Vršac,42,7101.0,2283.0,1,True,False,False,
365,Vršac,43,7098.0,2280.0,3,True,True,False,358
366,Šabac,0,6997.0,2295.0,2,False,True,False,360|367
366,Šabac,1,6992.0,2281.0,2,False,True,False,367
366,Šabac,2,6988.0,2273.0,2,False,True,False,367
366,Šabac,3,6986.0,2262.0,2,False,True,False,367
366,Šabac,4,6995.0,2237.0,2,False,True,False,367
366,Šabac,5,6994.0,2228.0,2,False,True,False,367
366,Šabac,6,6989.0,2223.0,2,False,True,False,367
366,Šabac,7,6990.0,2217.0,10,False,True,True,333|367
366,Šabac,8,7002.0,2221.0,8,False,False,True,333
366,Šabac,9,7014.0,2221.0,8,False,False,True,333
366,Šabac,10,7023.0,2223.0,8,False,False,True,333
366,Šabac,11,7033.0,2220.0,8,False,False,True,333
366,Šabac,12,7050.0,2208.0,9,True,False,True,333
366,Šabac,13,7049.0,2230.0,1,True,False,False,
366,Šabac,14,7052.0,2244.0,1,True,False,False,
366,Šabac,15,7051.0,2257.0,1,True,False,False,
366,Šabac,16,7056.0,2265.0,3,True,True,False,358|364
366,Šabac,17,7055.0,2273.0,2,False,True,False,358
366,Šabac,18,7052.0,2281.0,2,False,True,False,358
366,Šabac,19,7053.0,2288.0,2,False,True,False,358
366,Šabac,20,7061.0,2296.0,2,False,True,False,358|373
366,Šabac,21,7055.0,2301.0,2,False,True,False,373
366,Šabac,22,7054.0,2308.0,2,False,True,False,360|373
366,Šabac,23,7024.0,2302.0,2,False,True,False,360
366,Šabac,24,7020.0,2296.0,2,False,True,False,360
366,Šabac,25,7008.0,2292.0,2,False,True,False,360
367,Slavonski Brod,0,6909.0,2276.0,2,False,True,False,354|362
367,Slavonski Brod,1,6914.0,2271.0,2,False,True,False,354
367,Slavonski Brod,2,6917.0,2267.0,2,False,True,False,354
367,Slavonski Brod,3,6918.0,2263.0,2,False,True,False,354
367,Slavonski Brod,4,6917.0,2254.0,2,False,True,False,354
367,Slavonski Brod,5,6914.0,2247.0,2,False,True,False,354|368
367,Slavonski Brod,6,6921.0,2239.0,2,False,True,False,368
367,Slavonski Brod,7,6925.0,2234.0,2,False,True,False,368
367,Slavonski Brod,8,6940.0,2228.0,2,False,True,False,368
367,Slavonski Brod,9,6971.0,2223.0,2,False,True,False,368
367,Slavonski Brod,10,6978.0,2216.0,10,False,True,True,333|368
367,Slavonski Brod,11,6990.0,2217.0,10,False,True,True,333|366
367,Slavonski Brod,12,6989.0,2223.0,2,False,True,False,366
367,Slavonski Brod,13,6994.0,2228.0,2,False,True,False,366
367,Slavonski Brod,14,6995.0,2237.0,2,False,True,False,366
367,Slavonski Brod,15,6986.0,2262.0,2,False,True,False,366
367,Slavonski Brod,16,6988.0,2273.0,2,False,True,False,366
367,Slavonski Brod,17,6992.0,2281.0,2,False,True,False,366
367,Slavonski Brod,18,6997.0,2295.0,2,False,True,False,360|366
367,Slavonski Brod,19,6997.0,2307.0,2,False,True,False,360
367,Slavonski Brod,20,6994.0,2317.0,2,False,True,False,360|361
367,Slavonski Brod,21,6986.0,2324.0,2,False,True,False,361
367,Slavonski Brod,22,6976.0,2325.0,2,False,True,False,361|362
367,Slavonski Brod,23,6977.0,2314.0,2,False,True,False,362
367,Slavonski Brod,24,6972.0,2308.0,2,False,True,False,362
367,Slavonski Brod,25,6965.0,2304.0,2,False,True,False,362
367,Slavonski Brod,26,6953.0,2298.0,2,False,True,False,362
367,Slavonski Brod,27,6932.0,2280.0,2,False,True,False,362
367,Slavonski Brod,28,6929.0,2273.0,2,False,True,False,362
367,Slavonski Brod,29,6921.0,2273.0,2,False,True,False,362
367,Slavonski Brod,30,6912.0,2278.0,2,False,True,False,362
368,Maribor,0,6859.0,2258.0,2,False,True,False,369|370
368,Maribor,1,6861.0,2252.0,2,False,True,False,369
368,Maribor,2,6860.0,2237.0,2,False,True,False,369
368,Maribor,3,6854.0,2224.0,2,False,True,False,369
368,Maribor,4,6841.0,2204.0,2,False,True,False,369
368,Maribor,5,6826.0,2195.0,2,False,True,False,369
368,Maribor,6,6821.0,2188.0,10,False,True,True,166|369
368,Maribor,7,6829.0,2182.0,8,False,False,True,166
368,Maribor,8,6839.0,2180.0,8,False,False,True,166
368,Maribor,9,6842.0,2176.0,8,False,False,True,166
368,Maribor,10,6847.0,2175.0,8,False,False,True,166
368,Maribor,11,6851.0,2176.0,8,False,False,True,166
368,Maribor,12,6864.0,2175.0,8,False,False,True,166
368,Maribor,13,6883.0,2168.0,8,False,False,True,166
368,Maribor,14,6893.0,2161.0,8,False,False,True,166|334
368,Maribor,15,6900.0,2162.0,8,False,False,True,334
368,Maribor,16,6903.0,2165.0,8,False,False,True,334
368,Maribor,17,6904.0,2172.0,8,False,False,True,334
368,Maribor,18,6909.0,2180.0,8,False,False,True,334
368,Maribor,19,6932.0,2191.0,8,False,False,True,334
368,Maribor,20,6961.0,2200.0,8,False,False,True,333|334
368,Maribor,21,6978.0,2216.0,10,False,True,True,333|367
368,Maribor,22,6971.0,2223.0,2,False,True,False,367
368,Maribor,23,6940.0,2228.0,2,False,True,False,367
368,Maribor,24,6925.0,2234.0,2,False,True,False,367
368,Maribor,25,6921.0,2239.0,2,False,True,False,367
368,Maribor,26,6914.0,2247.0,2,False,True,False,354|367
368,Maribor,27,6908.0,2244.0,2,False,True,False,354
368,Maribor,28,6901.0,2243.0,2,False,True,False,354
368,Maribor,29,6893.0,2245.0,2,False,True,False,354
368,Maribor,30,6887.0,2249.0,2,False,True,False,354
368,Maribor,31,6883.0,2257.0,2,False,True,False,354
368,Maribor,32,6878.0,2263.0,2,False,True,False,354|362
368,Maribor,33,6875.0,2262.0,2,False,True,False,362
368,Maribor,34,6868.0,2265.0,2,False,True,False,362
368,Maribor,35,6861.0,2270.0,2,False,True,False,362|370
369,Ljubljana,0,6780.0,2195.0,8,False,False,True,168|3332
369,Ljubljana,1,6797.0,2195.0,8,False,False,True,168
369,Ljubljana,2,6810.0,2191.0,8,False,False,True,166|168
369,Ljubljana,3,6816.0,2189.0,8,False,False,True,166
369,Ljubljana,4,6821.0,2188.0,10,False,True,True,166|368
369,Ljubljana,5,6826.0,2195.0,2,False,True,False,368
369,Ljubljana,6,6841.0,2204.0,2,False,True,False,368
369,Ljubljana,7,6854.0,2224.0,2,False,True,False,368
369,Ljubljana,8,6860.0,2237.0,2,False,True,False,368
369,Ljubljana,9,6861.0,2252.0,2,False,True,False,368
369,Ljubljana,10,6859.0,2258.0,2,False,True,False,368|370
369,Ljubljana,11,6848.0,2266.0,2,False,True,False,370
369,Ljubljana,12,6831.0,2263.0,2,False,True,False,370
369,Ljubljana,13,6830.0,2265.0,2,False,True,False,370
369,Ljubljana,14,6825.0,2267.0,2,False,True,False,370
369,Ljubljana,15,6820.0,2266.0,2,False,True,False,370
369,Ljubljana,16,6812.0,2268.0,2,False,True,False,370
369,Ljubljana,17,6808.0,2274.0,2,False,True,False,370
369,Ljubljana,18,6799.0,2275.0,2,False,True,False,370
369,Ljubljana,19,6787.0,2273.0,2,False,True,False,370
369,Ljubljana,20,6780.0,2270.0,10,False,True,True,370|3332
369,Ljubljana,21,6770.0,2245.0,8,False,False,True,3332
369,Ljubljana,22,6775.0,2235.0,8,False,False,True,3332
369,Ljubljana,23,6770.0,2225.0,8,False,False,True,3332
370,Rijeka,0,6780.0,2270.0,10,False,True,True,369|3332
370,Rijeka,1,6787.0,2273.0,2,False,True,False,369
370,Rijeka,2,6799.0,2275.0,2,False,True,False,369
370,Rijeka,3,6808.0,2274.0,2,False,True,False,369
370,Rijeka,4,6812.0,2268.0,2,False,True,False,369
370,Rijeka,5,6820.0,2266.0,2,False,True,False,369
370,Rijeka,6,6825.0,2267.0,2,False,True,False,369
370,Rijeka,7,6830.0,2265.0,2,False,True,False,369
370,Rijeka,8,6831.0,2263.0,2,False,True,False,369
370,Rijeka,9,6848.0,2266.0,2,False,True,False,369
370,Rijeka,10,6859.0,2258.0,2,False,True,False,368|369
