segment_id,location_id,type,medium,x1,y1,x2,y2,length,node_a,node_b
3317,-1,0,sea,12955.0,3478.0,13088.0,3525.0,141.06027080648894,17070,17172
3318,-1,0,sea,13166.0,1435.0,13291.0,1466.0,128.7866452703851,17236,17349
3319,-1,0,sea,12062.0,4041.0,12087.0,3995.0,52.354560450833695,16286,16310
3320,474,0,land,2269.0,1519.0,2405.2200000000003,1514.56,136.29234021029967,1623,1792
3321,1794,0,land,6984.0,4094.0,7011.0,4007.0,91.09335870413386,8155,8226
3322,1721,0,land,7984.87,4005.44,7998.0,4062.0,58.064020701291405,10595,10633
3323,2343,0,land,11037.0,3020.0,11064.82,2968.37,58.64818241002866,14585,14640
3324,2561,0,land,11465.79,3504.55,11467.0,3556.0,51.464226410196616,15262,15269
3325,-1,0,sea,12573.0,6177.0,12729.0,6115.0,167.86899654194636,16743,16911
3326,-1,0,sea,943.0,265.0,1154.0,249.0,211.6057655169159,366,470
3327,594,0,land,3071.15,2329.23,3119.0,2376.0,66.9108018185404,2614,2680
3328,416,0,land,8086.0,2471.0,8155.14,2404.33,96.04805307761347,10807,10952
3329,1196,0,land,3641.0,4871.0,3647.76,4890.06,20.22328361072994,3730,3745
3330,594,0,land,3119.0,2376.0,3213.9700000000003,2374.52,94.9815313626815,2680,2841
3331,302,0,land,5935.0,2398.0,5962.03,2479.54,85.90339050351842,6307,6354
3332,-1,0,sea,12792.0,4087.0,12843.0,3978.0,120.34118164618461,16974,17001
3333,2247,0,land,10409.06,3543.0,10411.0,3534.0,9.206714940737657,13693,13697
3334,1672,0,land,6853.81,4950.11,6867.0,4899.0,52.78454508660614,7808,7841
3335,-1,0,sea,9204.0,4212.0,9211.0,4071.0,141.1736519326464,12341,12349
3336,-1,0,sea,4321.0,2277.0,4391.0,2386.0,129.5414991421668,4876,4966
3337,3117,0,land,8594.89,2557.14,8685.0,2517.0,98.64599180909529,11704,11791
3338,-1,0,sea,11109.0,739.0,11121.0,720.0,22.47220505424423,14723,14751
3339,624,0,land,3283.0,2373.0,3289.21,2394.2000000000003,22.090814833319573,2964,2973
3340,-1,0,sea,273.0,2106.0,405.0,2121.0,132.84953895290718,117,161
3341,1666,0,land,6804.0,4735.0,6848.6,4797.2,76.53757247260988,7686,7795
3342,1667,0,land,6884.96,4792.04,6936.0,4828.0,62.435592413302196,7893,8024
3343,1215,0,land,3701.0,4893.0,3748.9300000000003,4927.04,58.78780911039316,3866,3965
3344,2136,0,land,9091.85,3131.77,9107.0,3064.0,69.44274908152748,12202,12219
3345,1487,0,land,7240.2,4719.37,7267.0,4759.0,47.84116323836638,8832,8923
3346,2979,0,land,11612.9,1290.9,11635.0,1241.0,54.5749026568076,15630,15673
3347,-1,0,sea,11235.0,3581.0,11298.0,3708.0,141.76741515595182,14903,15019
3348,-1,0,sea,345.0,1202.0,698.0,1069.0,377.22407134221964,143,266
3349,1235,0,land,4104.0,4677.0,4184.8,4683.400000000001,81.05306903504663,4555,4683
3350,-1,0,sea,11480.0,3179.0,11486.0,3121.0,58.309518948453004,15302,15320
3351,1550,0,land,6625.0,3333.0,6696.650000000001,3311.83,74.7120565906205,7236,7401
3352,1489,0,land,6871.66,4701.56,6973.0,4639.0,119.09470685131258,7854,8124
3353,-1,0,sea,3159.0,4688.0,3195.0,4732.0,56.85068161420758,2753,2807
3354,2062,0,land,8180.0,2670.0,8235.54,2636.54,64.84028994383121,11010,11134
3355,-1,0,sea,9991.0,3759.0,10077.0,3650.0,138.84163640637487,13305,13397
3356,-1,0,sea,12916.0,1528.0,12987.0,1638.0,130.92364186807515,17043,17089
3357,1591,0,land,5908.96,3288.09,5973.0,3308.0,67.06362426830204,6257,6367
3358,-1,0,sea,1655.0,4758.0,1692.0,4882.0,129.40247292845683,937,986
3359,-1,0,sea,10814.0,313.0,11013.0,187.0,235.53555994796199,14231,14524
3360,1699,0,land,7672.27,4536.76,7686.0,4506.0,33.68516735894304,9956,9983
3361,1234,0,land,4269.0,4616.0,4304.42,4619.91,35.63515820085557,4809,4854
3362,707,0,land,1537.93,1207.08,1606.0,1275.0,96.15950967013092,814,893
3363,682,0,land,1127.0,1222.0,1136.92,1245.44,25.45270123189293,454,460
3364,731,0,land,2111.14,1267.58,2158.0,1277.0,47.797447630600665,1451,1502
3365,-1,0,sea,7338.66,657.0,7369.0,614.0,52.6261873975306,9131,9199
3366,2026,0,land,8435.0,3812.0,8438.92,3818.87,7.909696580779763,11484,11492
3367,1335,0,land,3959.0,5305.0,3992.05,5308.16,33.200724389687814,4349,4406
3368,-1,0,sea,5662.0,842.0,5756.0,967.0,156.40012787718558,5967,6073
3369,1271,0,land,4044.0,5551.0,4100.21,5536.6900000000005,58.002932684477166,4476,4548
3370,1450,0,land,6839.0,5342.0,6870.29,5382.84,51.44870941044109,7771,7849
3371,-1,0,sea,6735.0,5401.0,6754.78,5381.17,28.008521917444824,7502,7552
3372,-1,0,sea,1696.0,2456.0,1716.0,2435.0,29.0,994,1014
3373,1628,0,land,7336.55,5354.05,7336.6,5333.8,20.250061728300977,9124,9125
3374,-1,0,sea,13166.0,1092.0,13299.0,1107.0,133.843191832831,17235,17352
3375,1247,0,land,4271.0,5417.0,4282.5,5405.5,16.263455967290593,4812,4827
3376,-1,0,sea,335.0,3915.0,382.0,3790.0,133.5440002396214,134,156
3377,1259,0,land,4232.4800000000005,5179.88,4245.0,5177.0,12.846976297946096,4753,4773
3378,1304,0,land,4396.78,5179.16,4436.0,5174.0,39.557982759488866,4978,5029
3379,2915,0,land,10073.0,1623.0,10147.82,1680.97,94.64963444197743,13389,13461
3380,1924,0,land,5923.0,3612.0,6003.01,3555.27,98.08105321620499,6280,6404
3381,690,0,land,1379.0,1277.0,1409.84,1314.08,48.22895395921406,662,686
3382,-1,0,sea,10932.0,3850.0,10974.0,3978.0,134.7145129523913,14400,14463
3383,-1,0,sea,11682.0,2890.0,11683.880000000001,2910.07,20.157859509382696,15775,15787
3384,2592,0,land,10312.0,2366.0,10359.73,2371.59,48.05622748406246,13592,13639
3385,20,0,land,7331.35,835.25,7351.0,885.0,53.49004580293408,9110,9161
3386,854,0,land,3145.79,2560.46,3173.0,2529.0,41.594659512971184,2734,2777
3387,417,0,land,8027.0,2523.0,8058.29,2496.59,40.94572260932746,10685,10749
3388,2289,0,land,9982.47,2907.58,10033.0,2915.0,51.07188365431676,13293,13342
3389,11,0,land,7158.96,1216.08,7161.05,1222.0,6.278096845382482,8578,8585
3390,-1,0,sea,9204.0,3463.0,9369.0,3472.0,165.24527224704494,12340,12526
3391,-1,0,sea,11622.0,5990.0,11809.0,5959.0,189.5521036549054,15648,15978
3392,2094,0,land,8778.9,2934.1,8836.0,2960.0,62.69944178379937,11893,11946
3393,849,0,land,2953.4,2589.4700000000003,2971.0,2553.0,40.494702122623586,2453,2478
3394,-1,0,sea,5940.0,5120.0,5969.0,5101.0,34.66987164671943,6318,6361
3395,3281,0,land,7172.0,1722.46,7203.0,1721.0,31.034361601296073,8623,8722
3396,-1,0,sea,13197.0,4916.0,13219.0,4933.0,27.80287754891569,17277,17298
3397,-1,0,sea,7630.0,2902.0,7677.0,3007.0,115.03912377969506,9870,9964
3398,1579,0,land,6183.46,2903.31,6227.0,2933.0,52.69940891509126,6637,6679
3399,672,0,land,1366.0,937.0,1367.96,931.14,6.179093784690463,647,649
3400,1048,0,land,4023.6600000000003,3896.35,4036.0,3924.0,30.278674013239044,4451,4467
3401,1872,0,land,5848.0,4015.0,5900.45,3991.62,57.42496756638166,6183,6246
3402,-1,0,sea,7162.0,1432.0,7164.0,1391.0,41.048751503547585,8589,8597
3403,2872,0,land,9427.97,1035.3600000000001,9501.0,953.0,110.07520383810387,12605,12679
3404,-1,0,sea,171.0,1372.0,221.0,1246.0,135.55810562264435,75,101
3405,-1,0,sea,7335.0,2897.0,7420.0,2904.0,85.28774824088158,9120,9330
3406,2885,0,land,9714.0,580.0,9720.22,610.3000000000001,30.931834733814224,12984,12995
3407,2226,0,land,9583.5,3632.0,9638.0,3589.0,69.42081820318744,12800,12870
3408,-1,0,sea,7516.0,2830.0,7630.0,2902.0,134.8332303254654,9610,9870
3409,-1,0,sea,13267.0,4196.0,13338.0,4087.0,130.08458786497346,17333,17376
3410,2831,0,land,8234.710000000001,898.35,8364.0,848.0,138.74806881538842,11133,11387
3411,-1,0,sea,5639.0,1950.0,5765.0,1918.0,130.0,5943,6090
3412,-1,0,sea,12659.0,4102.0,12825.0,4197.0,191.26160095534075,16840,16988
3413,-1,0,sea,2714.0,3775.0,2871.0,3818.0,162.7820628939196,2140,2348
3414,3099,0,land,8898.0,1776.0,8987.61,1812.1000000000001,96.60829208717082,11991,12086
3415,-1,0,sea,3307.0,5460.0,3330.0,5662.0,203.3051893090779,3015,3046
3416,2976,0,land,11245.0,1274.0,11317.34,1285.0,73.17154911575962,14918,15046
3417,-1,0,sea,11880.0,4344.0,11973.0,4290.0,107.54068997360952,16058,16157
3418,-1,0,sea,1232.0,3993.0,1357.0,4024.0,128.7866452703851,524,638
3419,-1,0,sea,1747.0,4056.0,1840.0,3868.0,209.74508337503408,1053,1163
3420,225,0,land,5853.0,1870.0,5864.0,1853.0,20.248456731316587,6195,6208
3421,1734,0,land,7905.7300000000005,3835.62,7930.0,3807.0,37.52515556263519,10464,10499
3422,2315,0,land,10734.5,3200.1,10765.0,3147.0,61.236100463696985,14100,14141
3423,1351,0,land,3557.0,5831.0,3599.21,5754.66,87.23233173542953,3507,3611
3424,-1,0,sea,4127.83,5617.03,4129.0,5625.0,8.055420535267183,4588,4591
3425,-1,0,sea,2043.0,4368.0,2059.0,4180.0,188.67962264113208,1375,1397
3426,2253,0,land,10379.0,3283.0,10379.72,3297.96,14.97731618147925,13657,13659
3427,-1,0,sea,340.05,1177.21,345.0,1202.0,25.27937103647949,137,143
3428,-1,0,sea,1263.0,4149.0,1388.0,4180.0,128.7866452703851,542,669
3429,3209,0,land,7914.0,2111.66,7939.0,2120.0,26.354422778729237,10478,10514
3430,-1,0,sea,11643.0,2707.0,11666.0,2788.0,84.20213774008353,15695,15740
3431,2792,0,land,13340.0,5585.0,13341.12,5605.53,20.5605277169627,17380,17383
3432,709,0,land,1444.0,998.72,1479.0,963.0,50.00918315669635,712,758
3433,617,0,land,3524.0,2178.0,3562.5,2142.2,52.572711552667826,3427,3519
3434,-1,0,sea,12842.0,4730.0,12855.82,4710.71,23.729654443332937,16998,17013
3435,1523,0,land,7251.37,3131.07,7288.0,3162.0,47.941858537190626,8869,8974
3436,-1,0,sea,11924.0,1373.0,11944.0,1348.0,32.01562118716424,16104,16129
3437,1739,0,land,8055.46,4281.36,8061.0,4323.0,42.00691847779395,10742,10756
3438,556,0,land,2600.0,2153.0,2612.78,2180.93,30.715033778265585,2025,2040
3439,-1,0,sea,9172.0,4648.0,9266.0,4742.0,132.93607486307093,12301,12408
3440,2806,0,land,13362.0,5763.0,13369.93,5725.88,37.95759871224728,17402,17408
3441,1133,0,land,4806.0,4327.0,4806.72,4348.91,21.92182702239925,5369,5371
3442,511,0,land,2168.0,1992.0,2171.0,1979.0,13.341664064126334,1518,1521
3443,-1,0,sea,11270.0,4720.0,11320.0,4802.0,96.04165762834376,14966,15053
3444,564,0,land,3316.0,1984.0,3335.44,1991.26,20.751414409625237,3028,3057
3445,1494,0,land,7598.92,3088.0,7647.0,3043.0,65.85352230518876,9794,9900
3446,701,0,land,1857.0,1017.0,1918.0,1040.21,65.2664086647948,1186,1255
3447,1596,0,land,6127.0,3037.0,6202.77,3078.85,86.55931723390647,6567,6659
3448,1577,0,land,6249.38,3054.57,6329.0,3066.0,80.43624369648286,6696,6793
3449,3214,0,land,7608.02,1475.14,7631.0,1496.0,31.035785796399225,9816,9872
3450,-1,0,sea,8486.0,4014.0,8562.0,3941.0,105.38026380684383,11564,11672
3451,1702,0,land,7778.0,4070.0,7794.150000000001,4089.23,25.11205686517969,10185,10218
3452,1352,0,land,3630.0,6308.0,3651.0,6310.650000000001,21.166541994383564,3696,3758
3453,63,0,land,7254.38,1457.8700000000001,7289.0,1498.0,52.99963490440272,8878,8975
3454,-1,0,sea,5787.0,811.0,5904.0,639.0,208.02163349036562,6118,6250
3455,972,0,land,3231.5,4068.0,3281.0,4141.0,88.20005668932419,2876,2962
3456,3190,0,land,7830.0,1986.0,7918.24,2007.8600000000001,90.907410039006,10292,10487
3457,517,0,land,1874.3,2085.17,1922.0,2037.0,67.79114175170685,1207,1265
3458,2929,0,land,9718.0,1729.0,9738.54,1720.54,22.214031601670968,12993,13035
3459,2331,0,land,11165.0,3092.0,11189.0,3023.0,73.05477397131553,14815,14854
3460,1655,0,land,7313.82,4886.63,7335.0,4859.0,34.813923938562546,9049,9121
3461,-1,0,sea,9960.0,4165.0,10062.0,4144.0,104.1393297462587,13273,13378
3462,1586,0,land,6005.45,3342.53,6072.0,3414.0,97.65686560605965,6407,6497
3463,124,0,land,6901.0,1667.0,6955.0,1647.46,57.42657572936069,7939,8073
3464,2506,0,land,11888.0,2569.0,11917.07,2565.43,29.28839019133664,16067,16099
3465,1688,0,land,7621.0,4777.42,7665.0,4791.0,46.04797932591612,9848,9935
3466,-1,0,sea,8969.0,406.0,9079.0,452.0,119.23086848631104,12066,12183
3467,458,0,land,1501.0,1649.0,1523.09,1720.74,75.063944074369,778,797
3468,1010,0,land,3191.25,4496.7300000000005,3222.0,4513.0,34.78901263330111,2801,2860
3469,2262,0,land,9744.98,2666.89,9763.0,2582.0,86.78152165063709,13048,13072
3470,3172,0,land,8118.0,2260.0,8181.33,2260.7200000000003,63.334092714745594,10874,11012
3471,-1,0,sea,12066.0,3198.0,12160.0,3104.0,132.93607486307093,16291,16357
3472,214,0,land,2023.0,1671.0,2049.44,1676.16,26.93880472478324,1358,1385
3473,-1,0,sea,7687.51,3292.54,7728.0,3278.0,43.02152600733709,9987,10075
3474,-1,0,sea,5018.0,4603.0,5052.0,4550.0,62.96824596572466,5510,5530
3475,1154,0,land,4948.45,4633.2,4959.11,4613.6,22.311333442893446,5470,5473
3476,95,0,land,7716.0,1863.0,7724.49,1831.0,33.10710044688294,10049,10062
3477,-1,0,sea,10069.0,3247.0,10084.0,3245.0,15.132745950421556,13384,13401
3478,94,0,land,5970.0,1827.0,5997.59,1830.52,27.81363874073308,6363,6395
3479,1630,0,land,7497.25,5500.38,7504.25,5497.05,7.751703038687661,9554,9577
3480,2050,0,land,7859.0,2708.0,7859.13,2671.2000000000003,36.800229618848576,10359,10361
3481,1640,0,land,7065.92,5513.55,7128.0,5522.0,62.65244528348425,8354,8500
3482,3149,0,land,8408.37,1601.74,8440.0,1603.0,31.655086479110263,11448,11496
3483,-1,0,sea,3604.0,3648.0,3674.0,3676.0,75.39230729988306,3626,3817
3484,94,0,land,5871.1900000000005,1863.96,5970.0,1827.0,105.49624495686992,6215,6363
3485,-1,0,sea,6536.31,2655.4700000000003,6551.0,2656.0,14.69955781647829,7111,7126
3486,1025,0,land,3821.0,3730.0,3835.0,3788.0,59.665735560705194,4110,4140
3487,1646,0,land,7041.18,5369.24,7077.0,5336.0,48.86685993595214,8297,8385
3488,-1,0,sea,11613.0,4622.0,11643.0,4664.0,51.61395160225576,15632,15697
3489,1371,0,land,3515.0,5528.0,3533.15,5537.77,20.612505912673786,3411,3448
3490,-1,0,sea,6544.0,2550.0,6627.0,2647.0,127.66362050325849,7122,7241
3491,-1,0,sea,7070.0,1279.0,7087.81,1262.27,24.435404641626356,8365,8410
3492,1649,0,land,7296.900000000001,5308.55,7312.74,5311.92,16.19452067830274,9000,9045
3493,-1,0,sea,4541.0,3504.0,4555.0,3650.0,146.66969693839283,5125,5139
3494,1283,0,land,4403.0,5208.0,4418.96,5192.09,22.535520850426256,4989,5007
3495,-1,0,sea,11681.0,3450.0,11711.0,3317.0,136.34148304899725,15771,15838
3496,-1,0,sea,631.0,5382.0,780.0,5428.0,155.93909067324972,239,299
3497,1445,0,land,6994.07,5195.49,7031.0,5144.0,63.36438273983263,8180,8276
3498,-1,0,sea,11867.130000000001,1939.68,11899.0,1936.0,32.081759615082454,16032,16084
3499,-1,0,sea,1872.0,5460.0,1973.0,5350.0,149.33519344079613,1203,1309
3500,1383,0,land,7354.0,5073.0,7408.49,5107.25,64.36010099432704,9169,9311
3501,2102,0,land,8619.0,2952.0,8648.34,2913.67,48.270327324351165,11731,11765
3502,771,0,land,3474.07,1790.83,3487.0,1764.0,29.783112664729856,3313,3345
3503,771,0,land,3487.0,1764.0,3554.0,1751.14,68.223013712383,3345,3498
3504,-1,0,sea,9703.0,3972.0,9728.0,4042.0,74.33034373659252,12958,13018
3505,-1,0,sea,6618.0,5069.0,6652.0,4979.0,96.20810776644555,7222,7298
3506,1903,0,land,5757.0,3542.0,5763.33,3551.61,11.507432380857232,6077,6085
3507,-1,0,sea,8325.0,5004.0,8340.0,5019.0,21.213203435596427,11331,11354
3508,-1,0,sea,11497.0,6052.0,11622.0,5990.0,139.5313584826006,15353,15648
3509,-1,0,sea,265.0,1778.0,358.0,1872.0,132.23085872821065,115,147
3510,1769,0,land,6405.0,4044.0,6432.56,3995.59,55.70531123690099,6905,6934
3511,3027,0,land,10990.2,605.15,11000.11,553.62,52.474269885344704,14489,14508
3512,-1,0,sea,12519.0,2074.0,12558.0,1903.0,175.3909917869216,16676,16727
3513,78,0,land,7033.0,1948.0,7048.71,1950.82,15.961093320947684,8278,8315
3514,2043,0,land,7886.76,2946.32,7898.0,2912.0,36.11370930823925,10421,10442
3515,2533,0,land,11551.0,2484.0,11590.800000000001,2488.2000000000003,40.02099449039328,15483,15576
3516,2032,0,land,7835.8,2908.4,7844.0,2874.0,35.3638233227122,10306,10330
3517,-1,0,sea,3018.0,2917.0,3143.0,3010.0,155.80115532305913,2528,2729
3518,58,0,land,7223.0,1384.0,7224.54,1406.46,22.512734174240176,8766,8773
3519,2430,0,land,10050.0,2025.0,10097.7,2055.78,56.768815383096396,13362,13415
3520,-1,0,sea,2574.0,5584.0,2730.0,5584.0,156.0,1993,2158
3521,1896,0,land,5508.0,3855.0,5542.0,3858.64,34.1942919213134,5780,5823
3522,-1,0,sea,4882.0,2839.0,5023.0,2776.0,154.434452114805,5428,5515
3523,3066,0,land,8743.0,1539.0,8761.4,1524.2,23.613555429032395,11852,11880
3524,-1,0,sea,7461.0,2792.0,7516.0,2830.0,66.85057965343307,9452,9610
3525,2633,0,land,10283.0,2601.0,10323.95,2565.55,54.16276396196973,13571,13610
3526,1772,0,land,6674.0,3893.0,6725.0,3884.0,51.78802950489621,7350,7473
3527,19,0,land,7247.28,958.3100000000001,7296.0,905.0,72.21907296552644,8857,8995
3528,2987,0,land,11563.0,1800.0,11672.0,1818.66,110.58569346891126,15524,15756
3529,743,0,land,2559.0,1353.0,2560.64,1329.38,23.676866346710547,1966,1971
3530,-1,0,sea,11981.0,2089.0,11999.25,2096.9700000000003,19.914401823805907,16167,16206
3531,-1,0,sea,12068.0,2714.0,12178.0,2631.0,137.80058055030102,16294,16369
3532,2670,0,land,10707.0,4446.0,10774.07,4479.75,75.08293680990349,14066,14158
3533,2052,0,land,8004.0,2701.0,8015.6900000000005,2739.36,40.1016919842545,10645,10665
3534,-1,0,sea,1318.0,3104.0,1365.0,2979.0,133.5440002396214,594,646
3535,3125,0,land,8924.5,2208.05,8978.36,2217.84,54.74252186372183,12023,12079
3536,-1,0,sea,3250.0,3096.0,3250.0,3130.0,34.0,2910,2911
3537,-1,0,sea,3400.0,3120.0,3448.0,3143.0,53.225933528685054,3181,3268
3538,1093,0,land,3777.0,4243.0,3799.09,4231.4800000000005,24.91342007834323,4031,4074
3539,1554,0,land,6666.51,3214.0,6706.0,3166.0,62.1567381705313,7330,7420
3540,-1,0,sea,11844.0,4666.0,11914.0,4694.0,75.39230729988306,16009,16094
3541,2142,0,land,9189.0,2790.01,9228.0,2788.0,39.0517618040467,12326,12373
3542,1090,0,land,3885.0,4429.0,3921.75,4489.6,70.87257932374159,4230,4294
3543,2116,0,land,9062.0,2792.0,9091.0,2793.0,29.017236257093817,12162,12200
3544,-1,0,sea,9358.0,3292.0,9365.0,3362.0,70.34912934784623,12513,12521
3545,2724,0,land,12560.65,5686.650000000001,12611.0,5711.0,55.928928114170134,16730,16787
3546,1724,0,land,7946.0,4234.0,7982.52,4233.12,36.530600871051,10532,10593
3547,2990,0,land,11510.2,1660.1000000000001,11515.94,1675.51,16.444321208246723,15384,15393
3548,1613,0,land,6701.96,4197.0,6712.0,4140.0,57.87747057361784,7410,7437
3549,2626,0,land,9932.73,2288.83,9961.0,2351.0,68.29569386132653,13245,13275
3550,-1,0,sea,3458.0,6185.0,3471.96,6178.71,15.311619770618671,3285,3309
3551,2423,0,land,10544.0,1969.0,10547.710000000001,1926.2,42.96049464333486,13856,13859
3552,-1,0,sea,4417.0,1570.0,4464.0,1461.0,118.70130580579136,5002,5053
3553,1791,0,land,7184.45,4112.55,7200.53,4105.28,17.647076245089554,8660,8712
3554,69,0,land,7077.6900000000005,1493.46,7082.0,1498.0,6.2600079872149745,8387,8400
3555,1855,0,land,6615.0,4067.0,6627.25,4103.32,38.330208713232686,7212,7243
3556,963,0,land,3379.81,4091.94,3409.0,4135.0,52.02133889088206,3151,3197
3557,3103,0,land,9020.9,1955.73,9143.0,1989.0,126.55158197351817,12125,12264
3558,2871,0,land,9519.0,1148.0,9566.62,1198.48,69.39664833405197,12699,12773
3559,171,0,land,6760.0,1982.0,6787.37,1989.7,28.432497252263907,7567,7638
3560,-1,0,sea,2411.87,3094.25,2419.0,3095.0,7.169337486825513,1797,1805
3561,2839,0,land,8015.96,1175.88,8133.0,1190.0,117.88865933583259,10667,10898
3562,2143,0,land,9233.0,2967.0,9236.65,2983.41,16.811026143575905,12378,12386
3563,-1,0,sea,12748.0,585.0,12755.69,600.9,17.661995923451208,16938,16945
3564,-1,0,sea,7949.0,3489.0,7989.0,3445.19,59.32382405071335,10533,10611
3565,2471,0,land,9785.0,2011.0,9818.07,2000.91,34.57503434560809,13099,13134
3566,-1,0,sea,413.0,4352.0,483.0,4461.0,129.5414991421668,163,188
3567,-1,0,sea,6045.0,4976.0,6169.0,5038.0,138.63621460498698,6460,6626
3568,-1,0,sea,1333.0,4758.0,1444.0,4726.0,115.52056094046635,613,717
3569,142,0,land,7527.0,1710.0,7564.38,1688.72,43.012821344338796,9636,9715
3570,-1,0,sea,4635.0,805.0,4691.0,877.0,91.21403400793103,5213,5261
3571,-1,0,sea,8082.0,4813.0,8086.0,4984.0,171.04677722775136,10799,10808
3572,2345,0,land,11065.99,3044.9900000000002,11084.0,2994.0,54.077168934773496,14642,14678
3573,1222,0,land,4108.96,4752.72,4109.0,4769.0,16.28004913997472,4568,4571
3574,2482,0,land,11452.72,3601.91,11471.0,3591.0,21.288177470136347,15236,15284
3575,-1,0,sea,10990.0,4197.0,11017.0,4078.0,122.0245876862528,14487,14538
3576,1313,0,land,4795.0,4756.0,4810.52,4762.79,16.940321720676177,5357,5376
3577,529,0,land,1970.03,2227.32,2012.0,2237.0,43.07183882770736,1299,1347
3578,506,0,land,1560.0,2161.0,1573.9,2206.55,47.623654836646246,837,858
3579,2011,0,land,8128.0,3387.02,8145.8,3396.25,20.050758090406628,10886,10928
3580,2370,0,land,10574.0,3653.0,10574.880000000001,3599.7200000000003,53.2872667717155,13892,13893
3581,-1,0,sea,1341.0,4617.0,1466.0,4524.0,155.80115532305913,625,740
3582,730,0,land,2285.0,1170.0,2338.0,1199.3,60.55980515160198,1646,1697
3583,1675,0,land,7887.54,4719.21,7904.0,4717.0,16.607700021375667,10422,10462
3584,-1,0,sea,13111.0,3759.0,13174.0,3634.0,139.97856978837868,17193,17250
3585,554,0,land,2376.0,2244.0,2392.84,2191.56,55.077574383772664,1747,1763
3586,-1,0,sea,3711.0,2146.0,3814.0,2230.0,132.90974381135493,3885,4093
3587,354,0,land,6895.0,2267.0,6901.89,2279.14,13.9589290420147,7922,7943
3588,2563,0,land,10591.0,2695.0,10608.98,2626.4500000000003,70.86877238953662,13915,13932
3589,270,0,land,6303.0,2231.0,6304.96,2205.33,25.74471790484417,6760,6762
3590,1698,0,land,7603.37,4627.18,7621.25,4609.8,24.93509173835155,9807,9849
3591,-1,0,sea,7578.0,2234.0,7638.0,2195.0,71.56116265125938,9750,9891
3592,-1,0,sea,11419.0,4398.0,11440.0,4387.0,23.706539182259394,15184,15209
3593,2680,0,land,12314.960000000001,5572.66,12341.0,5503.0,74.36798504733021,16475,16495
3594,-1,0,sea,9107.0,3206.0,9124.0,3189.0,24.041630560342615,12220,12241
3595,324,0,land,2599.18,2295.69,2638.0,2320.0,45.80358610414702,2024,2070
3596,1559,0,land,6637.91,3286.4,6648.0,3250.0,37.77258397303538,7265,7288
3597,3020,0,land,11573.0,1019.0,11668.98,1063.06,105.60986696327153,15543,15747
3598,-1,0,sea,5694.0,5428.0,5857.0,5506.0,180.70141117323905,6004,6200
3599,-1,0,sea,6216.0,5413.0,6279.0,5569.0,168.24089871371942,6671,6726
3600,-1,0,sea,13250.710000000001,3289.84,13258.0,3262.0,28.77863269858376,17316,17320
3601,2949,0,land,10730.0,523.0600000000001,10774.0,529.0,44.39913963130366,14095,14157
3602,1926,0,land,5611.0,3757.0,5639.03,3745.07,30.463187620470414,5908,5944
3603,-1,0,sea,11613.6,2245.2000000000003,11643.0,2241.0,29.698484809834675,15633,15694
3604,19,0,land,7262.4400000000005,894.51,7296.0,905.0,35.1612528218203,8906,8995
3605,-1,0,sea,6736.0,2620.0,6797.0,2722.0,118.84864324004712,7507,7668
3606,-1,0,sea,2137.0,5491.0,2215.0,5370.0,143.96180048887967,1478,1564
3607,649,0,land,2485.59,2666.03,2497.0,2653.0,17.319613159652324,1873,1888
3608,841,0,land,2824.0,2659.0,2911.31,2675.4900000000002,88.8535660511158,2287,2398
3609,-1,0,sea,6222.0,2584.0,6291.0,2668.0,108.70602559196064,6675,6741
3610,-1,0,sea,4558.0,5281.0,4672.0,5382.0,152.3056138164316,5142,5243
3611,11,0,land,7090.0,1256.0,7179.42,1264.91,89.86280932621689,8417,8645
3612,2133,0,land,9324.53,2782.37,9338.0,2864.0,82.73389752695083,12476,12493
3613,1605,0,land,6667.0,3620.0,6698.900000000001,3660.15,51.27994247266705,7332,7407
3614,-1,0,sea,7995.0,546.0,8022.0,680.0,136.69308687713507,10624,10679
3615,-1,0,sea,11899.0,1936.0,11943.0,1870.0,79.32212806020776,16084,16127
3616,1650,0,land,7332.0,5315.0,7345.75,5307.03,15.892872616364986,9112,9149
3617,-1,0,sea,9991.0,3370.0,9998.0,3336.0,34.713109915419565,13304,13312
3618,-1,0,sea,8884.0,4726.0,8977.0,4820.0,132.23085872821065,11984,12076
3619,2547,0,land,10568.300000000001,2864.51,10583.0,2852.0,19.30259309004812,13881,13904
3620,-1,0,sea,9635.0,1126.0,9653.0,1135.0,20.12461179749811,12868,12895
3621,3173,0,land,8261.0,1409.0,8289.59,1390.03,34.31106235603919,11198,11260
3622,810,0,land,1719.0,604.0,1785.22,680.48,101.16461238990641,1019,1085
3623,655,0,land,2193.28,2468.0,2195.0,2484.0,16.092184438416037,1544,1545
3624,-1,0,sea,8253.0,624.0,8291.0,483.0,146.03081866510234,11172,11263
3625,-1,0,sea,3190.0,5070.0,3338.0,5023.0,155.283611498445,2800,3064
3626,609,0,land,2802.66,2490.4500000000003,2834.0,2494.0,31.540420098660817,2251,2297
3627,-1,0,sea,6162.0,5272.0,6232.0,5163.0,129.5414991421668,6617,6685
3628,-1,0,sea,12357.0,921.0,12374.0,1022.0,102.42070103255493,16511,16527
3629,644,0,land,2564.0,2539.0,2573.15,2553.77,17.374561864979533,1976,1990
3630,2825,0,land,7759.0,731.0,7776.14,687.46,46.79221302738318,10144,10178
