node_id,x,y,kind,location_id,location_name,degree
2328,2858.33,3343.13,path_vertex,,,2
2329,2859.4500000000003,3281.96,path_vertex,,,2
2330,2860.4500000000003,1799.22,path_vertex,,,2
2331,2860.64,3604.64,path_vertex,,,2
2332,2861.0,3626.0,path_vertex,,,2
2333,2861.0,3707.0,path_vertex,,,2
2334,2862.0,2500.0,sea_point,5467,Mississippi River,2
2335,2862.0,2512.0,sea_point,5464,Mississippi River,2
2336,2862.0,2522.0,sea_point,5459,Mississippi River,2
2337,2862.0,2616.0,sea_point,5447,Mississippi River,2
2338,2864.0,2506.0,sea_point,5466,Mississippi River,2
2339,2864.0,2623.0,sea_point,5446,Mississippi River,2
2340,2866.4700000000003,3574.06,path_vertex,,,2
2341,2870.0,2574.0,sea_point,5454,Mississippi River,2
2342,2870.0,3993.0,sea_point,5952,Pacific Ocean,6
2343,2870.0,5335.0,sea_point,7140,Pacific Ocean,7
2344,2870.28,1977.04,path_vertex,,,2
2345,2870.38,2317.93,path_vertex,,,2
2346,2871.0,3138.0,sea_point,4636,Gulf of Mexico,5
2347,2871.0,3211.0,province_center,908,Valladolid (MX),5
2348,2871.0,3818.0,sea_point,4397,Pacific Ocean,5
2349,2874.0,2492.0,sea_point,5469,Mississippi River,2
2350,2874.0,3601.0,province_center,939,Tegucigalpa,5
2351,2875.0,2457.0,sea_point,5470,Mississippi River,2
2352,2875.2000000000003,1959.4,path_vertex,,,2
2353,2875.61,3650.8,path_vertex,,,2
2354,2876.0,3699.0,province_center,938,Managua,4
2355,2877.0,3355.0,sea_point,4631,Caribbean Sea,5
2356,2877.31,1506.78,path_vertex,,,2
2357,2878.0,2445.0,sea_point,5473,Mississippi River,2
2358,2878.0,5943.0,sea_point,7163,Pacific Ocean,6
2359,2879.0,2628.0,sea_point,5445,Mississippi River,2
2360,2882.27,2637.03,path_vertex,,,2
2361,2882.88,2362.16,path_vertex,,,2
2362,2883.0,2319.0,province_center,606,Jonesboro,5
2363,2883.4,3731.65,path_vertex,,,2
2364,2884.0,1329.0,province_center,783,Sioux Lookout,4
2365,2884.0,1970.0,province_center,541,Davenport,3
2366,2884.0,2439.0,sea_point,5477,Mississippi River,2
2367,2885.0,2636.0,sea_point,5443,Mississippi River,4
2368,2886.0,5116.0,sea_point,6936,Pacific Ocean,6
2369,2886.0,6115.0,sea_point,7168,Pacific Ocean,6
2370,2886.12,1730.76,path_vertex,,,2
2371,2886.42,3202.08,path_vertex,,,2
2372,2887.93,2634.91,path_vertex,,,2
2373,2890.55,2282.0,path_vertex,,,2
2374,2891.7400000000002,2172.05,path_vertex,,,2
2375,2893.0,2656.0,sea_point,5440,Mississippi River,2
2376,2893.0,2854.0,sea_point,5823,Gulf of Mexico,7
2377,2893.0,4539.0,sea_point,6009,Pacific Ocean,7
2378,2893.0,4758.0,sea_point,6415,Pacific Ocean,6
2379,2895.0,980.0,province_center,750,Shamattawa,7
2380,2895.14,1976.0,path_vertex,,,2
2381,2898.5,1376.5,path_vertex,,,2
2382,2899.0,1444.0,province_center,766,Ignance,6
2383,2899.0,2237.0,province_center,602,Farmington (MO),7
2384,2902.0,3798.63,path_vertex,,,2
2385,2904.0,2667.0,sea_point,5438,Mississippi River,2
2386,2904.0,6576.0,sea_point,5064,sea,4
2387,2904.19,3248.88,path_vertex,,,2
2388,2904.3,3755.4900000000002,path_vertex,,,2
2389,2904.93,2188.66,path_vertex,,,2
2390,2905.0,2172.0,province_center,583,St Louis,2
2391,2905.0,3313.0,sea_point,3784,Caribbean Sea,2
2392,2906.0,1573.0,sea_point,8255,Lake Superior,3
2393,2906.0,2426.0,sea_point,5478,Mississippi River,2
2394,2906.0,2553.0,province_center,843,Jackson,4
2395,2906.0,3506.0,sea_point,4625,Caribbean Sea,3
2396,2910.05,2417.4500000000003,path_vertex,,,2
2397,2911.0,3257.0,sea_point,4633,Caribbean Sea,4
2398,2911.31,2675.4900000000002,path_vertex,,,2
2399,2913.0,1616.0,sea_point,8266,Lake Superior,2
2400,2913.0,2418.0,sea_point,5480,Mississippi River,4
2401,2914.0,2676.0,sea_point,5436,Mississippi River,4
2402,2915.0,2395.0,sea_point,5481,Mississippi River,2
2403,2915.37,1625.08,path_vertex,,,2
2404,2915.69,2419.35,path_vertex,,,2
2405,2917.0,2670.0,sea_point,5437,Mississippi River,2
2406,2917.0,2676.43,path_vertex,,,2
2407,2917.0,2684.0,sea_point,5434,Mississippi River,2
2408,2917.0,2995.0,sea_point,5832,Gulf of Mexico,6
2409,2920.0,2390.0,sea_point,5483,Mississippi River,2
2410,2920.0,3787.0,province_center,937,San Jose,4
2411,2923.0,1473.0,path_vertex,,,2
2412,2924.04,2373.75,path_vertex,,,2
2413,2925.0,5818.0,sea_point,6963,Pacific Ocean,6
2414,2925.0,6318.0,sea_point,7178,Pacific Ocean,7
2415,2926.29,2590.68,path_vertex,,,2
2416,2928.07,2359.2400000000002,path_vertex,,,2
2417,2929.0,2698.0,sea_point,5432,Mississippi River,2
2418,2929.0,3175.0,province_center,907,Cancún,4
2419,2929.19,2494.59,path_vertex,,,2
2420,2929.96,1516.67,path_vertex,,,2
2421,2932.0,4992.0,sea_point,6708,Pacific Ocean,6
2422,2933.0,1734.0,province_center,581,Wausau,5
2423,2935.0,2679.0,province_center,840,New Orleans,3
2424,2936.0,1998.0,province_center,588,Peoria,4
2425,2936.0,2086.0,province_center,589,Springfield (IL),4
2426,2936.05,2032.94,path_vertex,,,2
2427,2936.06,2662.2400000000002,path_vertex,,,2
2428,2937.0,505.0,sea_point,4800,Artic Ocean,2
2429,2938.0,2235.5,path_vertex,,,2
2430,2939.0,2369.0,province_center,591,Memphis,4
2431,2939.0,2616.0,province_center,845,Hattiesburg,6
2432,2939.86,2384.4500000000003,path_vertex,,,2
2433,2940.0,2387.0,sea_point,5484,Mississippi River,2
2434,2941.02,3161.21,path_vertex,,,2
2435,2941.98,3191.78,path_vertex,,,2
2436,2942.0,2736.0,sea_point,4664,Gulf of Mexico,6
2437,2942.39,1795.6000000000001,path_vertex,,,2
2438,2943.0,1495.0,province_center,758,Thunder Bay,4
2439,2945.0,1168.66,path_vertex,,,2
2440,2945.0,2677.0,path_vertex,,,2
2441,2945.0,4353.0,sea_point,4422,Pacific Ocean,4
2442,2945.93,3822.27,path_vertex,,,2
2443,2946.0,672.0,sea_point,4789,Artic Ocean,2
2444,2946.0,3199.0,sea_point,4634,Caribbean Sea,5
2445,2947.0,4240.0,sea_point,4418,Pacific Ocean,6
2446,2948.0,5616.0,sea_point,6955,Pacific Ocean,6
2447,2949.0,3150.0,sea_point,4635,Gulf of Mexico,4
2448,2949.56,2553.2000000000003,path_vertex,,,2
2449,2950.06,2137.2,path_vertex,,,2
2450,2951.0,2437.0,province_center,844,Oxford,6
2451,2952.0,4437.0,sea_point,4423,Pacific Ocean,5
2452,2953.2000000000003,1501.4,path_vertex,,,2
2453,2953.4,2589.4700000000003,path_vertex,,,2
2454,2953.77,2363.15,path_vertex,,,2
2455,2955.0,3878.0,sea_point,4400,Pacific Ocean,5
2456,2956.0,5226.0,sea_point,6937,Pacific Ocean,6
2457,2958.0,2080.62,path_vertex,,,2
2458,2958.6,1938.8400000000001,path_vertex,,,2
2459,2958.6,3771.9700000000003,path_vertex,,,2
2460,2960.0,1835.0,province_center,578,Madison,5
2461,2960.28,2659.69,path_vertex,,,2
2462,2961.5,2296.0,path_vertex,,,2
2463,2961.87,3860.3,path_vertex,,,2
2464,2962.85,1474.23,path_vertex,,,2
2465,2963.4500000000003,2509.0,path_vertex,,,2
2466,2964.0,4867.0,sea_point,6422,Pacific Ocean,6
2467,2964.89,1875.22,path_vertex,,,2
2468,2965.0,3848.0,province_center,941,David,4
2469,2966.0,3074.0,sea_point,4863,Gulf of Mexico,5
2470,2966.0,3768.0,sea_point,4620,Caribbean Sea,4
2471,2966.31,1064.06,path_vertex,,,2
2472,2968.0,2708.0,sea_point,3778,Caribbean Sea,2
2473,2968.2200000000003,810.58,path_vertex,,,2
2474,2968.4,4424.2,path_vertex,,,2
2475,2969.0,1911.0,province_center,590,Rockford,6
2476,2969.0,2675.0,sea_point,4666,Gulf of Mexico,5
2477,2971.0,1519.0,sea_point,8256,Lake Superior,4
2478,2971.0,2553.0,province_center,849,Meridian,6
2479,2971.0,5475.0,sea_point,6950,Pacific Ocean,6
2480,2975.0,1737.88,path_vertex,,,2
2481,2975.28,2390.0,path_vertex,,,2
2482,2976.12,1426.88,path_vertex,,,2
2483,2977.0,2234.0,province_center,585,Evansville,6
2484,2979.0,4648.0,sea_point,6020,Pacific Ocean,7
2485,2981.98,3831.9700000000003,path_vertex,,,2
2486,2983.0,4219.59,path_vertex,,,2
2487,2984.33,3530.44,path_vertex,,,2
2488,2985.16,1805.21,path_vertex,,,2
2489,2986.0,3403.0,sea_point,8119,Caribbean Sea,7
2490,2986.73,2621.15,path_vertex,,,2
2491,2987.2200000000003,2114.44,path_vertex,,,2
2492,2988.0,4109.0,sea_point,4416,Pacific Ocean,7
2493,2988.88,2463.18,path_vertex,,,2
2494,2991.0,3822.0,sea_point,4619,Caribbean Sea,4
2495,2991.3,1445.6000000000001,path_vertex,,,2
2496,2991.93,2009.57,path_vertex,,,2
2497,2992.8,3641.4,path_vertex,,,2
2498,2993.27,2591.73,path_vertex,,,2
2499,2996.68,1215.07,path_vertex,,,2
2500,2997.0,4202.0,province_center,987,Manta,4
2501,2997.0,4287.0,sea_point,4419,Pacific Ocean,4
2502,2997.46,2248.31,path_vertex,,,2
2503,3001.0,2340.0,province_center,592,Jackson (TN),6
2504,3001.0,3639.0,sea_point,4622,Caribbean Sea,5
2505,3003.0,5350.0,sea_point,6942,Pacific Ocean,6
2506,3003.0,6037.0,sea_point,6970,Pacific Ocean,6
2507,3004.0,2432.76,path_vertex,,,2
2508,3004.0,3517.0,sea_point,4624,Caribbean Sea,5
2509,3004.41,4273.7300000000005,path_vertex,,,2
2510,3005.0,4392.0,province_center,998,Piura,4
2511,3005.93,938.85,path_vertex,,,2
2512,3007.92,1833.6200000000001,path_vertex,,,2
2513,3008.0,3915.0,sea_point,4401,Gulf of Panama,8
2514,3010.0,6208.0,sea_point,6978,Pacific Ocean,6
2515,3010.0,6458.0,sea_point,6985,Southern Ocean,6
2516,3011.0,2623.0,province_center,867,Mobile,6
2517,3012.07,2629.07,path_vertex,,,2
2518,3013.0,3849.0,path_vertex,,,2
2519,3013.35,998.4300000000001,path_vertex,,,2
2520,3014.92,4227.22,path_vertex,,,2
2521,3015.09,1943.15,path_vertex,,,2
2522,3015.42,1933.1200000000001,path_vertex,,,2
2523,3016.0,2657.0,sea_point,4669,Gulf of Mexico,4
2524,3016.01,2510.01,path_vertex,,,2
2525,3016.03,4171.0,path_vertex,,,2
2526,3016.23,1851.8500000000001,path_vertex,,,2
2527,3017.78,1618.54,path_vertex,,,2
2528,3018.0,2917.0,sea_point,6300,Gulf of Mexico,6
2529,3019.03,4116.16,path_vertex,,,2
2530,3021.66,4291.79,path_vertex,,,2
2531,3025.0,2062.0,province_center,587,Champaign,6
2532,3026.0,374.0,sea_point,4020,Artic Ocean,2
2533,3027.0,1119.0,province_center,763,Fort Severn,6
2534,3029.0,4246.0,province_center,986,Guayaquil,5
2535,3029.65,1992.25,path_vertex,,,4
2536,3030.0,4460.0,sea_point,4424,Pacific Ocean,4
2537,3030.9,1310.96,path_vertex,,,2
2538,3031.0,1833.0,province_center,561,Milwaukee,4
2539,3032.0,3026.0,sea_point,8118,Gulf of Mexico,5
2540,3032.0,3567.0,sea_point,4623,Caribbean Sea,5
2541,3033.0,1805.0,path_vertex,,,2
2542,3033.86,2311.61,path_vertex,,,2
2543,3033.9700000000003,1962.25,path_vertex,,,2
2544,3035.0,3891.0,sea_point,3785,Caribbean Sea,2
2545,3035.04,2390.7000000000003,path_vertex,,,2
2546,3036.0,1435.0,province_center,768,Nipigon,5
2547,3036.0,1743.0,province_center,579,Green Bay,5
2548,3036.66,2556.07,path_vertex,,,2
2549,3036.75,4457.08,path_vertex,,,2
2550,3036.84,4419.32,path_vertex,,,2
2551,3037.0,1895.3600000000001,path_vertex,,,2
2552,3037.0,1942.0,province_center,562,Chicago,4
2553,3037.87,4346.72,path_vertex,,,2
2554,3038.64,1832.0900000000001,path_vertex,,,2
2555,3040.0,1527.0,sea_point,8263,Lake Superior,5
2556,3040.0,2486.0,province_center,847,Birmingham (AL),7
2557,3040.0,4121.0,province_center,989,Esmeraldas,6
2558,3040.12,1453.44,path_vertex,,,2
2559,3042.0,1467.0,sea_point,8257,Lake Superior,4
2560,3042.0,5116.0,sea_point,6713,Pacific Ocean,6
2561,3042.0,5740.0,sea_point,6739,Pacific Ocean,6
2562,3043.2000000000003,1684.0,path_vertex,,,2
2563,3043.3,2206.75,path_vertex,,,2
2564,3043.88,2574.4700000000003,path_vertex,,,2
2565,3044.0,2176.0,path_vertex,,,2
2566,3044.23,1938.49,path_vertex,,,2
2567,3045.0,2713.0,sea_point,8774,Gulf of Mexico,5
2568,3045.36,4390.36,path_vertex,,,2
2569,3047.6,2321.8,path_vertex,,,2
2570,3047.78,2464.19,path_vertex,,,2
2571,3048.17,1218.1200000000001,path_vertex,,,2
2572,3048.21,1731.74,path_vertex,,,2
2573,3049.0,3291.0,sea_point,5863,Caribbean Sea,8
2574,3049.0,4758.0,sea_point,6034,Pacific Ocean,6
2575,3049.0,5912.0,sea_point,6745,Pacific Ocean,6
2576,3049.32,1336.4,path_vertex,,,2
2577,3050.0,1934.0,sea_point,8235,Lake Michigan,3
2578,3051.0,1612.0,province_center,582,Marquette,4
2579,3051.0,2538.0,path_vertex,,,2
2580,3051.63,1981.3400000000001,path_vertex,,,2
2581,3053.0,1891.0,sea_point,8234,Lake Michigan,6
2582,3053.5,1959.5,path_vertex,,,2
2583,3054.0,3819.0,sea_point,4404,Caribbean Sea,4
2584,3054.87,4198.87,path_vertex,,,2
2585,3055.0,2557.0,province_center,848,Montgomery,4
2586,3055.52,2107.7400000000002,path_vertex,,,2
2587,3056.0,1314.0,province_center,782,Fort Hope,5
2588,3056.44,4283.0,path_vertex,,,2
2589,3057.58,2060.32,path_vertex,,,2
2590,3058.71,3829.82,path_vertex,,,2
2591,3059.0,694.0,sea_point,4788,Northwestern Passages,2
2592,3059.0,2289.0,province_center,595,Bowling Green,7
2593,3059.0,2304.0,path_vertex,,,2
2594,3059.53,1597.44,path_vertex,,,2
2595,3060.0,2317.0,province_center,573,Nashville,3
2596,3060.0,2427.0,province_center,846,Huntsville (AL),5
2597,3060.0,4054.0,sea_point,4413,Pacific Ocean,4
2598,3060.0,6648.0,sea_point,5074,sea,4
2599,3061.0,3732.0,sea_point,8110,Caribbean Sea,8
2600,3062.0,1829.0,sea_point,8233,Lake Michigan,4
2601,3062.0,3831.0,sea_point,3352,Panama Bay,4
2602,3062.0,4441.0,province_center,999,Chiclayo,5
2603,3063.0,1006.0,sea_point,4763,Hudson Bay,3
2604,3063.23,4164.33,path_vertex,,,2
2605,3064.4900000000002,4133.08,path_vertex,,,2
2606,3065.0,2792.0,sea_point,5820,Gulf of Mexico,7
2607,3065.32,3830.9500000000003,path_vertex,,,2
2608,3066.0,1585.0,sea_point,8262,Lake Superior,4
2609,3067.0,1967.0,path_vertex,,,2
2610,3068.0,3845.0,sea_point,4403,Panama Bay,4
2611,3068.29,2564.18,path_vertex,,,2
2612,3069.0,4301.0,province_center,990,Cuenca (EC),5
2613,3070.87,4085.75,path_vertex,,,2
2614,3071.15,2329.23,path_vertex,,,2
2615,3071.88,3838.58,path_vertex,,,2
2616,3073.0,5584.0,sea_point,6733,Pacific Ocean,6
2617,3073.03,2306.84,path_vertex,,,2
2618,3074.9900000000002,4214.14,path_vertex,,,2
2619,3076.0,3832.0,province_center,3301,Panamá,3
2620,3077.2000000000003,4066.8,path_vertex,,,2
2621,3077.28,2220.2200000000003,path_vertex,,,2
2622,3077.5,2593.5,path_vertex,,,2
2623,3081.0,2631.7200000000003,path_vertex,,,2
2624,3081.0,3135.0,sea_point,5848,Caribbean Sea,7
2625,3081.0,4069.0,province_center,970,Tumaco,6
2626,3081.0,4142.0,province_center,984,Quito,3
2627,3081.0,4197.0,province_center,988,Ambato,8
2628,3081.0,6349.0,sea_point,6761,Southern Ocean,6
2629,3081.2000000000003,4156.6,path_vertex,,,2
2630,3083.0,1831.0,sea_point,8239,Lake Michigan,4
2631,3083.0,4557.0,sea_point,4425,Pacific Ocean,6
2632,3084.0,1946.0,sea_point,8236,Lake Michigan,4
2633,3086.9,1669.76,path_vertex,,,2
2634,3088.0,518.0,sea_point,4799,Artic Ocean,2
2635,3088.0,4992.0,sea_point,6431,Pacific Ocean,6
2636,3088.2000000000003,4334.72,path_vertex,,,2
2637,3089.77,4115.85,path_vertex,,,2
2638,3090.46,4531.6900000000005,path_vertex,,,2
2639,3090.4900000000002,4257.05,path_vertex,,,2
2640,3090.62,4412.62,path_vertex,,,2
2641,3091.0,1766.0,sea_point,8232,Lake Michigan,3
2642,3092.8,4507.6,path_vertex,,,2
2643,3092.84,1950.81,path_vertex,,,2
2644,3093.0,1549.0,sea_point,8270,Lake Superior,5
2645,3093.0,2057.0,province_center,584,Lafayette (IN),5
2646,3093.41,1084.15,path_vertex,,,2
2647,3093.84,4144.97,path_vertex,,,2
2648,3095.0,1686.0,sea_point,8231,Lake Michigan,5
2649,3095.0,1895.0,sea_point,8238,Lake Michigan,4
2650,3096.0,3868.0,sea_point,4406,Gulf of Panama,4
2651,3096.09,2251.09,path_vertex,,,2
2652,3096.8,3843.6,path_vertex,,,2
2653,3097.4900000000002,2369.8,path_vertex,,,2
2654,3098.2400000000002,3850.6800000000003,path_vertex,,,2
2655,3101.0,3846.0,province_center,940,La Palma,5
2656,3101.0,4525.0,province_center,1000,Trujillo,4
2657,3101.38,2392.0,path_vertex,,,2
2658,3101.62,4454.86,path_vertex,,,2
2659,3102.0,4561.0,path_vertex,,,2
2660,3102.44,2083.0,path_vertex,,,2
2661,3104.0,3432.0,sea_point,5882,Caribbean Sea,7
2662,3104.0,5241.0,sea_point,6719,Pacific Ocean,6
2663,3105.52,2005.24,path_vertex,,,2
2664,3108.23,4234.0,path_vertex,,,2
2665,3109.4300000000003,4542.67,path_vertex,,,2
2666,3110.0,3649.0,sea_point,8109,Caribbean Sea,5
2667,3111.04,4108.81,path_vertex,,,2
2668,3111.13,2531.52,path_vertex,,,2
2669,3111.29,3823.65,path_vertex,,,2
2670,3111.46,4297.62,path_vertex,,,2
2671,3111.8,2073.4,path_vertex,,,2
2672,3112.0,5444.0,sea_point,6728,Pacific Ocean,6
2673,3112.69,4506.72,path_vertex,,,2
2674,3114.0,1890.56,path_vertex,,,2
2675,3115.0,1962.0,province_center,569,South Bend,7
2676,3115.0,2119.0,province_center,577,Bloomington,6
2677,3116.0,4386.0,province_center,1011,Jaén (PE),7
2678,3116.53,3844.07,path_vertex,,,2
2679,3117.66,2471.83,path_vertex,,,2
2680,3119.0,2376.0,province_center,594,Chattanooga,8
2681,3119.89,2512.2200000000003,path_vertex,,,2
2682,3119.94,4073.2400000000002,path_vertex,,,2
2683,3119.96,2309.78,path_vertex,,,2
2684,3120.0,4867.0,sea_point,6050,Pacific Ocean,6
2685,3120.59,1414.04,path_vertex,,,2
2686,3120.85,2103.53,path_vertex,,,2
2687,3121.0,2588.0,province_center,855,Dothan,7
2688,3122.0,3797.0,sea_point,4616,Caribbean Sea,5
2689,3122.0,3920.0,sea_point,4409,Gulf of Panama,4
2690,3123.0,4570.0,province_center,1114,Chimbote,6
2691,3123.25,3856.4500000000003,path_vertex,,,2
2692,3125.46,4171.46,path_vertex,,,2
2693,3125.85,4427.0,path_vertex,,,2
2694,3126.0,2613.0,path_vertex,,,2
2695,3127.0,2086.0,province_center,563,Indianapolis,4
2696,3127.0,2121.46,path_vertex,,,2
2697,3127.0,3976.0,sea_point,4410,Gulf of Panama,4
2698,3127.0,6130.0,sea_point,6755,Pacific Ocean,5
2699,3127.2200000000003,4527.0,path_vertex,,,2
2700,3127.77,2198.17,path_vertex,,,2
2701,3128.0,2433.0,path_vertex,,,2
2702,3129.0,1496.0,sea_point,8258,Lake Superior,5
2703,3129.12,1927.04,path_vertex,,,2
2704,3130.0,2215.0,province_center,596,Louisville,6
2705,3130.0,4633.0,sea_point,4427,Pacific Ocean,4
2706,3130.91,3809.9300000000003,path_vertex,,,2
2707,3131.0,2637.0,province_center,868,Panama City,4
2708,3131.23,1489.45,path_vertex,,,2
2709,3133.0,1588.0,sea_point,8261,Lake Superior,4
2710,3133.0,3920.32,path_vertex,,,2
2711,3133.2000000000003,2656.6,path_vertex,,,2
2712,3133.48,2247.28,path_vertex,,,2
2713,3133.51,4096.49,path_vertex,,,2
2714,3133.83,4027.1600000000003,path_vertex,,,2
2715,3133.87,4320.64,path_vertex,,,2
2716,3134.0,4466.0,province_center,1113,Cajamarca,6
2717,3134.6,2332.54,path_vertex,,,2
2718,3136.0,1061.0,sea_point,4762,Hudson Bay,5
2719,3136.0,4076.0,province_center,961,Pasto,3
2720,3137.0,2688.0,sea_point,4673,Gulf of Mexico,6
2721,3137.32,3895.8,path_vertex,,,2
2722,3137.69,2068.46,path_vertex,,,2
2723,3139.36,1722.8700000000001,path_vertex,,,2
2724,3140.0,2316.0,province_center,593,Knoxville,5
2725,3140.0,4295.0,province_center,992,Puerto Pardo,6
2726,3140.4,2392.23,path_vertex,,,2
2727,3142.06,4060.76,path_vertex,,,2
2728,3142.7000000000003,2099.9,path_vertex,,,2
2729,3143.0,3010.0,sea_point,5838,Gulf of Mexico,8
2730,3143.1,3987.9,path_vertex,,,2
2731,3144.13,2027.02,path_vertex,,,2
2732,3144.7000000000003,4095.0,path_vertex,,,2
2733,3145.09,4633.1900000000005,path_vertex,,,2
2734,3145.79,2560.46,path_vertex,,,2
2735,3146.0,1881.0,province_center,567,Grand Rapids (MI),5
2736,3147.0,1404.0,province_center,781,Geraldton (ON),4
2737,3148.5,4396.0,path_vertex,,,2
2738,3149.0,4157.0,province_center,985,Nueva Loja,7
2739,3150.0,3838.0,province_center,978,Turbo,6
2740,3150.79,1995.95,path_vertex,,,2
2741,3151.0,3762.0,sea_point,4615,Caribbean Sea,3
2742,3151.66,1829.72,path_vertex,,,2
2743,3152.0,955.0,sea_point,4764,Hudson Bay,5
2744,3152.25,2182.05,path_vertex,,,2
2745,3152.66,2611.91,path_vertex,,,2
2746,3153.0,4075.84,path_vertex,,,2
2747,3153.1,4616.12,path_vertex,,,2
2748,3153.15,2169.7,path_vertex,,,2
2749,3153.37,4209.8,path_vertex,,,2
2750,3154.0,2777.0,sea_point,8200,Gulf of Mexico,5
2751,3156.67,4369.21,path_vertex,,,2
2752,3159.0,390.0,sea_point,4024,Artic Ocean,2
2753,3159.0,4688.0,sea_point,4428,Pacific Ocean,4
2754,3159.0,6505.0,sea_point,6766,Southern Ocean,6
2755,3160.0,1740.0,province_center,566,Traverse City,3
2756,3160.0,3552.0,sea_point,8108,Caribbean Sea,6
2757,3160.98,3885.67,path_vertex,,,2
2758,3162.79,4188.77,path_vertex,,,2
2759,3163.0,1658.0,sea_point,8230,Lake Michigan,2
2760,3163.0,3105.0,sea_point,8201,Caribbean Sea,5
2761,3163.0,4632.0,province_center,997,Lima,4
2762,3163.02,2641.98,path_vertex,,,2
2763,3163.5,1318.0,path_vertex,,,2
2764,3164.0,4002.0,province_center,969,Cali,6
2765,3164.21,4131.74,path_vertex,,,2
2766,3166.0,2870.0,sea_point,5824,Gulf of Mexico,8
2767,3166.0,5834.0,sea_point,6469,Pacific Ocean,6
2768,3167.3,4305.6,path_vertex,,,2
2769,3167.85,4447.62,path_vertex,,,2
2770,3168.0,2012.0,province_center,570,Fort Wayne,6
2771,3169.85,3870.77,path_vertex,,,2
2772,3169.9500000000003,3968.6800000000003,path_vertex,,,2
2773,3170.0,4282.87,path_vertex,,,2
2774,3171.4300000000003,912.39,path_vertex,,,2
2775,3172.29,2578.82,path_vertex,,,2
2776,3172.32,2072.0,path_vertex,,,2
2777,3173.0,2529.0,province_center,854,Columbus (GA),6
2778,3173.0,4542.39,path_vertex,,,2
2779,3174.0,3229.0,sea_point,5856,Caribbean Sea,6
2780,3174.0,5694.0,sea_point,6463,Pacific Ocean,6
2781,3174.0,6006.0,sea_point,6479,Pacific Ocean,7
2782,3174.27,4590.7,path_vertex,,,2
2783,3176.0,2132.0,province_center,571,Cincinnati,7
2784,3176.31,4647.68,path_vertex,,,2
2785,3176.6,4052.4,path_vertex,,,2
2786,3178.0,3918.0,province_center,968,Manizales,9
2787,3179.0,3885.0,province_center,960,Medellín,3
2788,3179.0,3902.0,path_vertex,,,2
2789,3181.03,3797.0,path_vertex,,,2
2790,3183.0,4629.0,path_vertex,,,2
2791,3186.0,1550.0,sea_point,8259,Lake Superior,5
2792,3187.82,4170.72,path_vertex,,,2
2793,3187.98,1155.55,path_vertex,,,2
2794,3188.0,2142.9,path_vertex,,,2
2795,3188.0,3705.0,sea_point,4614,Caribbean Sea,6
2796,3188.12,2473.0,path_vertex,,,2
2797,3188.59,1190.49,path_vertex,,,2
2798,3190.0,869.0,province_center,754,Whale Cove,4
2799,3190.0,4130.0,path_vertex,,,2
2800,3190.0,5070.0,sea_point,6436,Pacific Ocean,7
2801,3191.25,4496.7300000000005,path_vertex,,,2
2802,3192.0,4009.7400000000002,path_vertex,,,2
2803,3193.0,4073.0,province_center,971,Florencia,6
2804,3194.0,1505.6100000000001,path_vertex,,,2
2805,3194.0,1624.0,sea_point,4907,Hudson Bay,2
2806,3194.0,1659.0,sea_point,4906,Hudson Bay,2
2807,3195.0,4732.0,sea_point,4429,Pacific Ocean,3
2808,3195.44,3877.08,path_vertex,,,2
2809,3196.48,1548.8600000000001,path_vertex,,,2
2810,3198.0,2435.0,province_center,851,Marietta,7
2811,3198.0,6271.0,sea_point,6490,Pacific Ocean,6
2812,3198.7400000000002,3850.58,path_vertex,,,2
2813,3199.0,2646.0,province_center,856,Tallahassee,6
2814,3200.0,4125.0,path_vertex,,,2
2815,3201.0,1608.0,sea_point,8260,Lake Superior,4
2816,3201.03,1802.39,path_vertex,,,2
2817,3201.09,4080.17,path_vertex,,,2
2818,3201.9,2555.3,path_vertex,,,2
2819,3202.04,1923.54,path_vertex,,,2
2820,3202.35,3976.46,path_vertex,,,2
2821,3202.4,3734.53,path_vertex,,,2
2822,3203.79,2123.65,path_vertex,,,2
2823,3204.0,2311.7400000000002,path_vertex,,,2
2824,3204.88,4719.650000000001,path_vertex,,,2
2825,3205.0,1963.19,path_vertex,,,2
2826,3205.0,3354.0,sea_point,6324,Caribbean Sea,5
2827,3205.0,5350.0,sea_point,6451,Pacific Ocean,6
2828,3205.0,5569.0,sea_point,6457,Pacific Ocean,5
2829,3205.63,2222.14,path_vertex,,,2
2830,3205.9300000000003,4044.0,path_vertex,,,2
2831,3207.38,2442.08,path_vertex,,,2
2832,3208.94,1609.77,path_vertex,,,2
2833,3209.41,2672.89,path_vertex,,,2
2834,3209.5,3885.75,path_vertex,,,2
2835,3209.62,2606.51,path_vertex,,,2
2836,3210.5,2338.9900000000002,path_vertex,,,2
2837,3212.0,529.0,sea_point,4798,Artic Ocean,3
2838,3212.0,1160.0,province_center,764,Winisk,4
2839,3212.0,2702.0,sea_point,4675,Gulf of Mexico,4
2840,3212.0,3755.0,province_center,976,Montería,6
2841,3213.9700000000003,2374.52,path_vertex,,,2
2842,3214.63,2393.0,path_vertex,,,2
2843,3215.2000000000003,2462.6,path_vertex,,,2
2844,3215.4500000000003,1985.91,path_vertex,,,2
2845,3216.0,4770.0,sea_point,4430,Pacific Ocean,5
2846,3217.0,2425.0,path_vertex,,,2
2847,3217.08,2250.46,path_vertex,,,2
2848,3218.0,1544.0,province_center,779,Wawa,7
