province_id,province_name,region_id,region_name
1037,Barinas,3,South America
1038,Arismendi,3,South America
1039,Elorza,3,South America
1040,Maripa,3,South America
1041,Parguaza,3,South America
1042,Paramaribo,3,South America
1043,Georgetown,3,South America
1044,Cayenne,3,South America
1045,Bienvenue,3,South America
1046,Lelydorp,3,South America
1047,Apetina,3,South America
1048,Kwakwani,3,South America
1049,Kumaka,3,South America
1050,Baramita,3,South America
1051,Dadanawa,3,South America
1052,Nuuk,1,North America
1053,Nicholls Town,2,Central America
1054,Congo Town,2,Central America
1055,Nueva Gerona,2,Central America
1056,Nassau,2,Central America
1057,Hilo,1,North America
1058,Lahaina,1,North America
1059,Honululu,1,North America
1060,Lihue,1,North America
1061,Johnston Atoll,10,Oceania
1062,Sand Island,1,North America
1063,Eastern Island,1,North America
1064,La Paz,3,South America
1065,Coarí,3,South America
1066,Içana,3,South America
1067,Taraquá,3,South America
1068,Benjamin Constant,3,South America
1069,Eirunepé,3,South America
1070,Envira,3,South America
1071,Jutaí,3,South America
1072,Pauini,3,South America
1073,Boca do Acre,3,South America
1074,Concórdia,3,South America
1075,São Paulo de Olivença,3,South America
1076,Manaus,3,South America
1077,Manicoré,3,South America
1078,Itacoatiara,3,South America
1079,Urucará,3,South America
1080,Moura,3,South America
1081,Barcelos,3,South America
1082,Maraã,3,South America
1083,Tefé,3,South America
1084,Coari,3,South America
1085,Borba,3,South America
1086,Novo Aripuanã,3,South America
1087,Humaitá,3,South America
1088,Canutama,3,South America
1089,Sumaúma,3,South America
1090,Prainha,3,South America
1091,Miriti,3,South America
1092,Sucundurí,3,South America
1093,Codajás,3,South America
1094,Boa Vista,3,South America
1095,Tomar,3,South America
1096,Porto Velho,3,South America
1097,Cujubim,3,South America
1098,Jaru,3,South America
1099,Cacoal,3,South America
1100,São Francisco do Guaporé,3,South America
1101,Abunã,3,South America
1102,Caracaraí,3,South America
1103,Macapá,3,South America
1104,Belém,3,South America
1105,Santarém,3,South America
1106,Marabá,3,South America
1107,Parauapebas,3,South America
1108,Itaituba,3,South America
1109,Matane,1,North America
1110,Rivière-du-Loup,1,North America
1111,Cap-Haïtien,2,Central America
1112,Lisboa,3,South America
1113,Cajamarca,3,South America
1114,Chimbote,3,South America
1115,Shintuya,3,South America
1116,Camaná,3,South America
1117,São Luís,3,South America
1118,Fortaleza,3,South America
1119,Teresina,3,South America
1120,Natal,3,South America
1121,Pinheiro,3,South America
1122,Imperatriz,3,South America
1123,Balsas,3,South America
1124,Corrente,3,South America
1125,Floriano,3,South America
1126,Canto do Buriti,3,South America
1127,Uruçuí,3,South America
1128,São Raimundo Nonato,3,South America
1129,Barra do Corda,3,South America
1130,Bacabal,3,South America
1131,Grajaú,3,South America
1132,Buriticupu,3,South America
1133,Sobral,3,South America
1134,Parnaíba,3,South America
1135,Piripiri,3,South America
1136,Maracanaú,3,South America
1137,Mossoró,3,South America
1138,Caicó,3,South America
1139,Parnamirim,3,South America
1140,Crateús,3,South America
1141,Picos,3,South America
1142,Iguatu,3,South America
1143,Juazeiro d. N.,3,South America
1144,Morros,3,South America
1145,Araguaína,3,South America
1146,Miracema,3,South America
1147,Alvorada,3,South America
1148,Guarai,3,South America
1149,Arraias,3,South America
1150,Pium,3,South America
1151,Estrema,3,South America
1152,Recife,3,South America
1153,Campina Grande,3,South America
1154,Maceió,3,South America
1155,Ouricuri,3,South America
1156,Salta,3,South America
1157,Córdoba (AR),3,South America
1158,Buenos Aires,3,South America
1159,Mendoza,3,South America
1160,Bahía Blanca,3,South America
1161,Mar del Plata,3,South America
1162,Tandil,3,South America
1163,Calilegua,3,South America
1164,Cafayate,3,South America
1165,San Rafael,3,South America
1166,La Reforma,3,South America
1167,Santa Rosa,3,South America
1168,Lusaka,5,South Africa
1169,Urucu,3,South America
1170,Lábrea,3,South America
1171,Meditação,3,South America
1172,Bragança,3,South America
1173,Boate,3,South America
1174,Tucuruí,3,South America
1175,Primavera,3,South America
1176,Cachimbo,3,South America
1177,Airi,3,South America
1178,Vitória (BR),3,South America
1179,São Félix,3,South America
1180,Natal (BR),3,South America
1181,Alenquer,3,South America
1182,Amapá,3,South America
1183,Cachorrinho,3,South America
1184,Tacalé,3,South America
1185,Estrela,3,South America
1186,Samaumeira,3,South America
1187,Santa Maria do Boiaçu,3,South America
1188,Monte Alegre,3,South America
1189,São Marcos,3,South America
1190,Fondlándia,3,South America
1191,Muaná,3,South America
1192,Sousel,3,South America
1193,Akotipa,3,South America
1194,Mazagão,3,South America
1195,Amajari,3,South America
1196,Cochabamba,3,South America
1197,Santa Cruz S.,3,South America
1198,Trinidad,3,South America
1199,Tarija,3,South America
1200,Oruro,3,South America
1201,Uyuni,3,South America
1202,San Pablo,3,South America
1203,Patacamaya,3,South America
1204,Caranavi,3,South America
1205,Rurrenabaque,3,South America
1206,Sena,3,South America
1207,Riberalta,3,South America
1208,San Ramon,3,South America
1209,Casarabe,3,South America
1210,El Puente,3,South America
1211,San José de Chiquitos,3,South America
1212,Camiri,3,South America
1213,Curichi,3,South America
1214,Valle Grande,3,South America
1215,Sucre,3,South America
1216,Potosí,3,South America
1217,Arcopongo,3,South America
1218,Chimoré,3,South America
1219,Felicidad,3,South America
1220,San Juan (BO),3,South America
1221,Goiânia,3,South America
1222,Cuiabá,3,South America
1223,Sinop,3,South America
1224,Formosa,3,South America
1225,Rodonópolis,3,South America
1226,Cáceres (BR),3,South America
1227,Nova Mutum,3,South America
1228,Colíder,3,South America
1229,Aripuanã,3,South America
1230,Brasnorte,3,South America
1231,Comodoro,3,South America
1232,Tangará da Serra,3,South America
1233,Xingu,3,South America
1234,Confresa,3,South America
1235,Sorriso,3,South America
1236,Primavera do Leste,3,South America
1237,Barra do Garças,3,South America
1238,Rio Verde,3,South America
1239,Catalão,3,South America
1240,Porangatu,3,South America
1241,Anápolis,3,South America
1242,Quirinópolis,3,South America
1243,Tanguro,3,South America
1244,Queréncia,3,South America
1245,Apiacás,3,South America
1246,Juína,3,South America
1247,Porto Alegre,3,South America
1248,Curitiba,3,South America
1249,Londrina,3,South America
1250,Cascavel,3,South America
1251,Pelotas,3,South America
1252,Gramado,3,South America
1253,Florianópolis,3,South America
1254,Maringá,3,South America
1255,Umuarama,3,South America
1256,Ponta Grossa,3,South America
1257,Guarapuava,3,South America
1258,Pato Branco,3,South America
1259,Apucarana,3,South America
1260,Caçador,3,South America
1261,Chapecó,3,South America
1262,Santa Cruz do Sul,3,South America
1263,Santa Maria,3,South America
1264,Alegrete,3,South America
1265,Passo Fundo,3,South America
1266,Santo Ângelo,3,South America
1267,Lages,3,South America
1268,Montevideo,3,South America
1269,Melo,3,South America
1270,Rocha,3,South America
1271,Durazno,3,South America
1272,Tacuarembó,3,South America
1273,Campo Grande,3,South America
1274,Dourados,3,South America
1275,Miranda,3,South America
1276,Coxim,3,South America
1277,Água Clara,3,South America
1278,Asunción,3,South America
1279,San Ignacio (PY),3,South America
1280,Caaguazú,3,South America
1281,Concepción,3,South America
1282,Loma Plata,3,South America
1283,São Paulo,3,South America
1284,Campinas,3,South America
1285,Rio de Janeiro,3,South America
1286,Montes Claros,3,South America
1287,Vitória,3,South America
1288,Belo Horizonte,3,South America
1289,Ipatinga,3,South America
1290,Bocaiúva,3,South America
1291,Linhares,3,South America
1292,Eunápolis,3,South America
1293,Janaúba,3,South America
1294,Unaí,3,South America
1295,Paracatu,3,South America
1296,Uberlândia,3,South America
1297,Bauru,3,South America
1298,Araçatuba,3,South America
1299,Jales,3,South America
1300,Uberaba,3,South America
1301,Ribeirão Preto,3,South America
1302,Ipateruna,3,South America
1303,Juiz de fora,3,South America
1304,Taubaté,3,South America
1305,Volta Redonda,3,South America
1306,Lavras,3,South America
1307,Divinópolis,3,South America
1308,Itaobim,3,South America
1309,Arinos,3,South America
1310,Salvador,3,South America
1311,Barreiras,3,South America
1312,Vitória d. C.,3,South America
1313,Feira de Santana,3,South America
1314,Jacobina,3,South America
1315,Irecê,3,South America
1316,Ibotirama,3,South America
1317,Formosa do Rio Preto,3,South America
1318,Correntina,3,South America
1319,Guanambi,3,South America
1320,Tremedal,3,South America
1321,Brumado,3,South America
1322,Itapetinga,3,South America
1323,Belmonte,3,South America
1324,Ilhéus,3,South America
1325,Valença,3,South America
1326,Jequié,3,South America
1327,Remanso,3,South America
1328,Senhor do Bonfim,3,South America
1329,Serrinha,3,South America
1330,Monte Santo,3,South America
1331,Tilcara,3,South America
1332,Las Lajitas,3,South America
1333,San Juan (AR),3,South America
1334,Oberá,3,South America
1335,Resistencia,3,South America
1336,San Luis,3,South America
1337,Río Cuarto,3,South America
1338,La Toma,3,South America
1339,La Rioja,3,South America
1340,Necochea,3,South America
1341,Parana,3,South America
1342,Villaguay,3,South America
1343,Rosario,3,South America
1344,Santiago del Estero,3,South America
1345,Junín,3,South America
1346,Huinca Renancó,3,South America
1347,Monte Quemado,3,South America
1348,Zapala,3,South America
1349,Neuquén,3,South America
1350,Lamarque,3,South America
1351,San Carlos da Bariloche,3,South America
1352,Río Gallegos,3,South America
1353,Tres Lagos,3,South America
1354,Puerto Deseado,3,South America
1355,Perito Moreno,3,South America
1356,Comodoro Riva.,3,South America
1357,Río Mayo,3,South America
1358,Garayalda,3,South America
1359,Trelew,3,South America
1360,Canguel,3,South America
1361,Las Plumas,3,South America
1362,San Antonio Oeste,3,South America
1363,Esquel,3,South America
1364,Tecka,3,South America
1365,Cutral-Có,3,South America
1366,Viedma,3,South America
1367,Los Menucos,3,South America
1368,Los Altares,3,South America
1369,Boliche,3,South America
1370,Rio Grande,3,South America
1371,Santiago,3,South America
1372,Temuco,3,South America
1373,Punta Arenas,3,South America
1374,Copiapó,3,South America
1375,Iquique,3,South America
1376,Puerto Aysen,3,South America
1377,Tortel,3,South America
1378,West Falkland,3,South America
1379,East Falkland,3,South America
1380,Isla Isabela,3,South America
1381,Santa Cruz,3,South America
1382,Fernandina,3,South America
1383,Kalomo,5,South Africa
1384,Mongu,5,South Africa
1385,Abercorn,5,South Africa
1386,Broken Hill,5,South Africa
1387,Zomba,5,South Africa
1388,Nairobi,5,South Africa
1389,Mwatate,5,South Africa
1390,Kisumu,5,South Africa
1391,Entebbe,5,South Africa
1392,Wajir,5,South Africa
1393,Marsabit,5,South Africa
1394,Antsirane,5,South Africa
1395,Cairo,4,North Africa
1396,Siwa,4,North Africa
1397,Sallum,4,North Africa
1398,Aswan,4,North Africa
1399,Kharga,4,North Africa
1400,Arish,4,North Africa
1401,Asyut,4,North Africa
1402,Papeete,10,Oceania
1403,Mo'orea,10,Oceania
1404,Cavalcante,3,South America
1405,Morrinhos,3,South America
1406,La Victoria,3,South America
1407,Puerto Santa Cruz,3,South America
1408,Capetown,5,South Africa
1409,Port Elizabeth,5,South Africa
1410,Cradock,5,South Africa
1411,Worcester (ZA),5,South Africa
1412,Johannesburg,5,South Africa
1413,Pretoria,5,South Africa
1414,Mafeking,5,South Africa
1415,Bethlehem,5,South Africa
1416,Ladysmith,5,South Africa
1417,East London,5,South Africa
1418,Springbok,5,South Africa
1419,Calvinia,5,South Africa
1420,Mossel Bay,5,South Africa
1421,Victoria West,5,South Africa
1422,Hopetown,5,South Africa
1423,Bloemfontein,5,South Africa
1424,Kimberley,5,South Africa
1425,De Aar,5,South Africa
1426,Mthatha,5,South Africa
1427,Queenstown,5,South Africa
1428,Durban,5,South Africa
1429,Port Shepstone,5,South Africa
1430,Windhoek,5,South Africa
1431,Rehoboth,5,South Africa
1432,Gobabis,5,South Africa
1433,Otavi,5,South Africa
1434,Grootfontein,5,South Africa
1435,Outjo,5,South Africa
1436,Kalkfontein,5,South Africa
1437,Keetmanshoop,5,South Africa
1438,Bethanie,5,South Africa
1439,Lüderitz,5,South Africa
1440,Walvis Bay,5,South Africa
1441,Solitaire,5,South Africa
1442,Oshakati,5,South Africa
1443,Torra Bay,5,South Africa
1444,Opuwo,5,South Africa
1445,Kapako,5,South Africa
1446,Okongo,5,South Africa
1447,Otjinene,5,South Africa
1448,Osire,5,South Africa
1449,Tsumeb,5,South Africa
1450,Otjimbingwe,5,South Africa
1451,Swakopmund,5,South Africa
1452,Luanda,5,South Africa
1453,Lobito,5,South Africa
1454,Cazombo,5,South Africa
1455,Humbe,5,South Africa
1456,Nova Lisboa,5,South Africa
1457,Silva Porto,5,South Africa
1458,Cassinga,5,South Africa
1459,Sá da Bandeira,5,South Africa
1460,Moçâmedes,5,South Africa
1461,Barraca,5,South Africa
1462,Ambriz,5,South Africa
1463,Malanje,5,South Africa
1464,Lourenço Marques,5,South Africa
1465,Inhambane,5,South Africa
1466,Zambezi,5,South Africa
1467,Memba,5,South Africa
1468,Sofala,5,South Africa
1469,Igarassu,3,South America
1470,Serra Talhada,3,South America
1471,Nampula,5,South Africa
1472,Quelimane,5,South Africa
1473,Lichinga,5,South Africa
1474,Tete,5,South Africa
1475,Léopoldville,5,South Africa
1476,Ponta Delgada,0,Europe
1477,Basoko,5,South Africa
1478,Likasi,5,South Africa
1479,Buta,5,South Africa
1480,Niangara,5,South Africa
1481,Menonge,5,South Africa
1482,Stanleyville,5,South Africa
1483,Gemena,5,South Africa
1484,Mbandaka,5,South Africa
1485,Lodja,5,South Africa
1486,Lusambo,5,South Africa
1487,Bukama,5,South Africa
1488,Kapanga,5,South Africa
1489,Kikwit,5,South Africa
1490,Matadi,5,South Africa
1491,Luebo,5,South Africa
1492,Bandundu,5,South Africa
1493,El Minya,4,North Africa
1494,Port Said,4,North Africa
1495,Mut,4,North Africa
1496,Alexandria,4,North Africa
1497,Damanhur,4,North Africa
1498,Hurghada,4,North Africa
1499,Ismailia,4,North Africa
1500,Farafra,4,North Africa
1501,Faiyum,4,North Africa
1502,El Sheb,4,North Africa
1503,Wadi Halfa,4,North Africa
1504,Dongola,4,North Africa
1505,Port Sudan,4,North Africa
1506,Suakin,4,North Africa
1507,El Fasher,4,North Africa
1508,En Nahud,4,North Africa
1509,El Obeid,4,North Africa
1510,El Dueim,4,North Africa
1511,Sinjah,4,North Africa
1512,Sennar,4,North Africa
1513,Khartoum,4,North Africa
1514,Merowe,4,North Africa
1515,Berber,4,North Africa
1516,El Qasr,4,North Africa
1517,Abu Minqar,4,North Africa
1518,Aṣ-ṣaḥrā,4,North Africa
1519,Eastern Sand Sea,4,North Africa
1520,El Alamein,4,North Africa
1521,Marsa Matruh,4,North Africa
1522,Sidi Barrani,4,North Africa
1523,Cara,4,North Africa
1524,Bawiti,4,North Africa
1525,Girga,4,North Africa
1526,Qena,4,North Africa
1527,Berenice,4,North Africa
1528,Safaga,4,North Africa
1529,Madinaty,4,North Africa
1530,Luxor,4,North Africa
1531,Tripoli,4,North Africa
1532,Gharyan,4,North Africa
1533,Misrata,4,North Africa
1534,Sirte,4,North Africa
1535,Benghazi,4,North Africa
1536,Socna,4,North Africa
1537,Qatrun,4,North Africa
1538,Wath,4,North Africa
1539,Al-Jawf,4,North Africa
1540,Buzaymah,4,North Africa
1541,Zaltan,4,North Africa
1542,Jalu,4,North Africa
1543,Giarabub,4,North Africa
1544,Tobruk,4,North Africa
1545,Derna,4,North Africa
1546,Ajdabiya,4,North Africa
1547,Marsa al Brega,4,North Africa
1548,At Tallab,4,North Africa
1549,Timassah,4,North Africa
1550,Ghat,4,North Africa
1551,Sabha,4,North Africa
1552,Ghadames,4,North Africa
1553,Nalut,4,North Africa
1554,Tabonieh,4,North Africa
1555,Zillah,4,North Africa
1556,Waddan,4,North Africa
1557,Bin Jawad,4,North Africa
1558,Kufra,4,North Africa
1559,Adiri,4,North Africa
1560,Tunis,4,North Africa
1561,Gabes,4,North Africa
1562,Sfax,4,North Africa
1563,Tozeur,4,North Africa
1564,Tataouine,4,North Africa
1565,El Kef,4,North Africa
1566,Oran,4,North Africa
1567,Algiers,4,North Africa
1568,Bedouaram,4,North Africa
1569,Tamanrasset,4,North Africa
1570,In Guezzam,4,North Africa
1571,Idlès,4,North Africa
1572,Tinzouatine,4,North Africa
1573,Silet,4,North Africa
1574,Tazrouk,4,North Africa
1575,Illizi,4,North Africa
1576,El Borma,4,North Africa
1577,El Qued,4,North Africa
1578,Bône,4,North Africa
1579,Setif,4,North Africa
1580,Constantine,4,North Africa
1581,Aougrout,4,North Africa
1582,Benoud,4,North Africa
1583,Tlemcen,4,North Africa
1584,Orléansville,4,North Africa
1585,Djelfa,4,North Africa
1586,Bordj Le Prieur,4,North Africa
1587,Tinduf,4,North Africa
1588,Ouargla,4,North Africa
1589,El Menia,4,North Africa
1590,Béchar,4,North Africa
1591,Reggane,4,North Africa
1592,Ain Salah,4,North Africa
1593,Amquid,4,North Africa
1594,Hassi Messaoud,4,North Africa
1595,Saida,4,North Africa
1596,Laghouat,4,North Africa
1597,Biskra,4,North Africa
1598,Djado,4,North Africa
1599,Zinder,4,North Africa
1600,Niamey,4,North Africa
1601,Tahoua,4,North Africa
1602,Aguella,4,North Africa
1603,Agadez,4,North Africa
1604,Fachi,4,North Africa
1605,Bilma,4,North Africa
1606,Yaoundé,5,South Africa
1607,Douala,5,South Africa
1608,Lomié,5,South Africa
1609,Doumé,5,South Africa
1610,Garoua,5,South Africa
1611,Bamenda,5,South Africa
1612,Nanga Eboko,5,South Africa
1613,Tibati,5,South Africa
1614,Tangier,0,Europe
1615,Fèz,4,North Africa
1616,Agadir,4,North Africa
1617,Marrakech,4,North Africa
1618,Rabat,4,North Africa
1619,Oujda,4,North Africa
1620,Taouz,4,North Africa
1621,Guelmim,4,North Africa
1622,Pofadder,5,South Africa
1623,Fort Salisbury,5,South Africa
1624,Sinoia,5,South Africa
1625,Gwelo,5,South Africa
1626,Tui,5,South Africa
1627,Bulawayo,5,South Africa
1628,Mochudi,5,South Africa
1629,Pietermaritzburg,5,South Africa
1630,Richards Bay,5,South Africa
1631,Aliwal North,5,South Africa
1632,Carnarvon,5,South Africa
1633,Mount Darwin,5,South Africa
1634,Umtali,5,South Africa
1635,Kadoma,5,South Africa
1636,Masvingo,5,South Africa
1637,Gokwe,5,South Africa
1638,Dete,5,South Africa
1639,Gaborone,5,South Africa
1640,Tshabong,5,South Africa
1641,Two Rivers,5,South Africa
1642,Kang,5,South Africa
1643,Kanye,5,South Africa
1644,Kule,5,South Africa
1645,Maun,5,South Africa
1646,Dekar,5,South Africa
1647,Shakawe,5,South Africa
1648,Savuti,5,South Africa
1649,Mopipi,5,South Africa
1650,Francistown,5,South Africa
1651,Molepolole,5,South Africa
1652,Takatokwane,5,South Africa
1653,Jamba,5,South Africa
1654,Kolwezi,5,South Africa
1655,Élisabethville,5,South Africa
1656,Kalemie,5,South Africa
1657,Malonga,5,South Africa
1658,Bukavu,5,South Africa
1659,Kasongo,5,South Africa
1660,Oshwe,5,South Africa
1661,Bunia,5,South Africa
1662,Gama,5,South Africa
1663,Manono,5,South Africa
1664,Lisala,5,South Africa
1665,Dundo,5,South Africa
1666,Uíge,5,South Africa
1667,Cacolo,5,South Africa
1668,Novo Redondo,5,South Africa
1669,Benguela,5,South Africa
1670,Lumbala,5,South Africa
1671,Luso,5,South Africa
1672,Lúbia,5,South Africa
1673,Minendunda,5,South Africa
1674,Lumeje,5,South Africa
1675,Dar es Salaam,5,South Africa
1676,Morogoro,5,South Africa
1677,Tanga,5,South Africa
1678,Mikindani,5,South Africa
1679,Molioro,5,South Africa
1680,Dodoma,5,South Africa
1681,Tabora,5,South Africa
1682,Kigoma,5,South Africa
1683,Uvinza,5,South Africa
1684,Kirambo,5,South Africa
1685,Serayombo,5,South Africa
1686,Gitega,5,South Africa
1687,Igonda,5,South Africa
1688,Utengula,5,South Africa
1689,Kia,5,South Africa
1690,Sabruma,5,South Africa
1691,Nasoro,5,South Africa
1692,Kwiringa,5,South Africa
1693,Donde,5,South Africa
1694,Rungwa,5,South Africa
1695,Kitange,5,South Africa
1696,Kondoa,5,South Africa
1697,Kilimatinde,5,South Africa
1698,Mwansa,5,South Africa
1699,Usambara,5,South Africa
1700,Arusha,5,South Africa
1701,Addis Ababa,4,North Africa
1702,Nekemte,4,North Africa
1703,Gondar,4,North Africa
1704,Banana,5,South Africa
1705,Harar,4,North Africa
1706,Kebri Dehar,4,North Africa
1707,Mustahil,4,North Africa
1708,Dudub,4,North Africa
1709,Afder,4,North Africa
1710,Imi,4,North Africa
1711,Asosa,4,North Africa
1712,Metu,4,North Africa
1713,Jimma,4,North Africa
1714,Ambo,4,North Africa
1715,Bahir Dar,4,North Africa
1716,Debre Markos,4,North Africa
1717,Shire,4,North Africa
1718,Maganan,4,North Africa
1719,Mek'ele,4,North Africa
1720,Djibouti,4,North Africa
1721,AsbeTeferi,4,North Africa
1722,Dessie,4,North Africa
1723,Gijet,4,North Africa
1724,Hudat,4,North Africa
1725,Jinka,4,North Africa
1726,Arba Minch,4,North Africa
1727,Meki,4,North Africa
1728,Degeh Bur,4,North Africa
1729,Goba,4,North Africa
1730,Massawa,4,North Africa
1731,Karkabat,4,North Africa
1732,Assab,4,North Africa
1733,Asmara,4,North Africa
1734,Foro,4,North Africa
1735,Manila,9,South East Asia
1736,Mogadishu,5,South Africa
1737,Jamaame,5,South Africa
1738,Buur Hakaba,5,South Africa
1739,Bardere,5,South Africa
1740,Galkayo,5,South Africa
1741,Hargeisa,5,South Africa
1742,Burco,5,South Africa
1743,Bosaso,5,South Africa
1744,Hordio,5,South Africa
1745,Eyl,5,South Africa
1746,Qardho,5,South Africa
1747,Abu Hamad,4,North Africa
1748,Haya,4,North Africa
1749,Ad-Damir,4,North Africa
1750,Darfur,4,North Africa
1751,Abri,4,North Africa
1752,Wad Madani,4,North Africa
1753,Magrur,4,North Africa
1754,Kutum,4,North Africa
1755,Nyala,4,North Africa
1756,Talodi,4,North Africa
1757,Kaduqli,4,North Africa
1758,Rabak,4,North Africa
1759,Surgi,4,North Africa
1760,Lagos,4,North Africa
1761,Dikwa,4,North Africa
1762,Maiduguri,4,North Africa
1763,Kano,4,North Africa
1764,Sokoto,4,North Africa
1765,Garko,4,North Africa
1766,Auyo,4,North Africa
1767,Katsina,4,North Africa
1768,Kaduna,4,North Africa
1769,Minna,4,North Africa
1770,Jos,4,North Africa
1771,Ibadan,4,North Africa
1772,Kukawa,4,North Africa
1773,Libreville,5,South Africa
1774,Sindara,5,South Africa
1775,Loango,5,South Africa
1776,Brazzaville,5,South Africa
1777,Bonga,5,South Africa
1778,Makokou,5,South Africa
1779,Mayoumba,5,South Africa
1780,Loudima,5,South Africa
1781,Tsinguedi,5,South Africa
1782,Franceville,5,South Africa
1783,Ouesso,5,South Africa
1784,Makoua,5,South Africa
1785,Gamboma,5,South Africa
1786,Nola,5,South Africa
1787,Dongou,5,South Africa
1788,Bambari,5,South Africa
1789,Mobaye,5,South Africa
1790,Bangassou,5,South Africa
1791,Yalanga,5,South Africa
1792,Mouka,5,South Africa
1793,Ouanda Djale,5,South Africa
1794,Ndélé,5,South Africa
1795,Bangui,5,South Africa
1796,Ft. Sibut,5,South Africa
1797,Carnot,5,South Africa
1798,Brussaux,5,South Africa
1799,Koundé,5,South Africa
1800,Epéna,5,South Africa
1801,Archambault,4,North Africa
1802,Mao,4,North Africa
1803,Laï,4,North Africa
1804,Haraze,4,North Africa
1805,Faya,4,North Africa
1806,Ain Galakka,4,North Africa
1807,Bardaï,4,North Africa
1808,Fada,4,North Africa
1809,Fort-Lamy,4,North Africa
1810,Moussoro,4,North Africa
1811,Arada,4,North Africa
1812,Ziguei,4,North Africa
1813,Bossangoa,5,South Africa
1814,Ad-Damazin,4,North Africa
1815,Mklama,5,South Africa
1816,Lastoursville,5,South Africa
1817,Sembé,5,South Africa
1818,Kassala,4,North Africa
1819,Kafia Kingi,4,North Africa
1820,Deim Zubeir,4,North Africa
1821,Malakai,4,North Africa
1822,Juba,4,North Africa
1823,Nimule,4,North Africa
1824,Mongalla,4,North Africa
1825,Torit,4,North Africa
1826,Akobo,4,North Africa
1827,Nasir,4,North Africa
1828,Shambe,4,North Africa
1829,Meshra' er Req,4,North Africa
1830,Wau,4,North Africa
1831,Tambura,4,North Africa
1832,Maridi,4,North Africa
1833,Kodok,4,North Africa
1834,Lui,4,North Africa
1835,Abang,4,North Africa
1836,Turalei,4,North Africa
1837,Kamil,4,North Africa
1838,Tonga,4,North Africa
1839,Wernyol,4,North Africa
1840,Waat,4,North Africa
1841,Ayod,4,North Africa
1842,Beh,4,North Africa
1843,Leer,4,North Africa
1844,Raga,4,North Africa
1845,Biar,4,North Africa
1846,Yei,4,North Africa
1847,Yola,4,North Africa
1848,Bauchi,4,North Africa
1849,Kontagora,4,North Africa
1850,Abeoukuta,4,North Africa
1851,Calabar,4,North Africa
1852,Abakaliki,4,North Africa
1853,Port Harcourt,4,North Africa
1854,Wukari,4,North Africa
1855,Jalingo,4,North Africa
1856,Gombe,4,North Africa
1857,Damaturu,4,North Africa
1858,Gusau,4,North Africa
1859,Kaiama,4,North Africa
1860,Monrovia,4,North Africa
1861,Loma,4,North Africa
1862,Freetown,4,North Africa
1863,Greenville,4,North Africa
1864,Buchanan,4,North Africa
1865,Ouagadougou,4,North Africa
1866,Dori,4,North Africa
1867,Kumasi,4,North Africa
1868,Abidjan,4,North Africa
1869,Koudougou,4,North Africa
1870,Bobo-Dioulasso,4,North Africa
1871,Odienne,4,North Africa
1872,Korhogo,4,North Africa
1873,Logouale,4,North Africa
1874,Mankono,4,North Africa
1875,Tabou,4,North Africa
1876,Sassandra,4,North Africa
1877,Dimbokro,4,North Africa
1878,Prestea,4,North Africa
1879,Ashanti,4,North Africa
1880,Bondoukou,4,North Africa
1881,Accra,4,North Africa
1882,Lome,4,North Africa
1883,Palime,4,North Africa
1884,Savé,4,North Africa
1885,Tamale,4,North Africa
1886,Navrongo,4,North Africa
1887,Malanville,4,North Africa
1888,Djougou,4,North Africa
1889,Fada N' Gourma,4,North Africa
1890,Tenkodogo,4,North Africa
1891,Wa,4,North Africa
1892,Gaoua,4,North Africa
1893,Kankan,4,North Africa
1894,Davao City,9,South East Asia
1895,Bissau,4,North Africa
1896,Kedougou,4,North Africa
1897,Haute Casamance,4,North Africa
1898,St. Louis,4,North Africa
1899,Dakar,4,North Africa
1900,Bakel,4,North Africa
1901,Kiffa,4,North Africa
1902,Tichit,4,North Africa
1903,El Merayer,4,North Africa
1904,Tagoujalet,4,North Africa
1905,Merijinat,4,North Africa
1906,Port Etienne,4,North Africa
1907,Tintan,4,North Africa
1908,Atar,4,North Africa
1909,Ouadane,4,North Africa
1910,Nouakchott,4,North Africa
1911,Aleg,4,North Africa
1912,Tamba,4,North Africa
1913,Chinguetti,4,North Africa
1914,Tidjikja,4,North Africa
1915,Moudjeria,4,North Africa
1916,Bourjeimat,4,North Africa
1917,Kaédi,4,North Africa
1918,Tanezroft Tutrimt,4,North Africa
1919,Fort Trinquet,4,North Africa
1920,Taoudeni,4,North Africa
1921,Aṣ-Ṣaḥrā’ al-Gharbīyah,4,North Africa
1922,Kidai,4,North Africa
1923,Mabrouk,4,North Africa
1924,Araouan,4,North Africa
1925,Néma,4,North Africa
1926,Timbedra,4,North Africa
1927,Conakry,4,North Africa
1928,Mamou,4,North Africa
1929,Koumbia,4,North Africa
1930,Dinguiray,4,North Africa
1931,Bamako,4,North Africa
1932,Bougouni,4,North Africa
1933,Djenné,4,North Africa
1934,San,4,North Africa
1935,Kayes,4,North Africa
1936,Kita,4,North Africa
1937,Banamba,4,North Africa
1938,Segou,4,North Africa
1939,Koutiala,4,North Africa
1940,Homobori,4,North Africa
1941,Bamba,4,North Africa
1942,Bandiagara,4,North Africa
1943,Niafounke,4,North Africa
1944,Sokolo,4,North Africa
1945,Mopti,4,North Africa
1946,El Djouf,4,North Africa
1947,Tanezrouft,4,North Africa
1948,Villa Cisneros,4,North Africa
1949,Auadi,4,North Africa
1950,Laâyoune,4,North Africa
1951,Smara,4,North Africa
